ï»¿Report_Data_Extracted,LTC_Home,LTC_City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases
2020-05-05,Yee Hong Centre - Scarborough McNicoll,,155.0,<5,0,<5
2020-05-06,Almonte Country Haven,,82.0,36.0,26,12.0
2020-05-06,Altamont Care Community,,159.0,72.0,46,60.0
2020-05-06,Anson Place Care Centre,,61.0,28.0,23,29.0
2020-05-06,Bay Ridges,,124.0,0.0,0,<5
2020-05-06,Belmont House,,140.0,0.0,0,<5
2020-05-06,Bendale Acres,,302.0,0.0,0,<5
2020-05-06,Berkshire Care Centre,,231.0,0.0,0,<5
2020-05-06,Bethany Lodge,,128.0,<5,<5,<5
2020-05-06,Blue Water Rest Home,,65.0,<5,0,0.0
2020-05-06,Bradford Valley Care Community,,246.0,8.0,10,<5
2020-05-06,Braemar Retirement Centre,,69.0,0.0,0,<5
2020-05-06,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,,144.0,0.0,0,<5
2020-05-06,Burton Manor,,128.0,33.0,6,9.0
2020-05-06,Camilla Care Community,,236.0,152.0,43,42.0
2020-05-06,Carefree Lodge,,127.0,<5,0,0.0
2020-05-06,Caressant Care Courtland,,55.0,0.0,0,<5
2020-05-06,Carlingview Manor,,303.0,132.0,28,61.0
2020-05-06,Case Manor Care Community,,96.0,0.0,0,<5
2020-05-06,Cassellholme,,240.0,<5,0,0.0
2020-05-06,Castleview Wychwood Towers,,456.0,0.0,0,<5
2020-05-06,Cedarvale Terrace,,218.0,0.0,0,<5
2020-05-06,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-05-06,Chartwell Aurora Long Term Care Residence,,235.0,24.0,9,6.0
2020-05-06,Chartwell Ballycliffe Long Term Care Residence,,100.0,18.0,27,14.0
2020-05-06,Chartwell Elmira Long Term Care Residence,,48.0,<5,0,0.0
2020-05-06,Chartwell Gibson Long Term Care Residence,,202.0,31.0,9,10.0
2020-05-06,Chartwell Pine Grove Long Term Care Residence,,96.0,0.0,0,<5
2020-05-06,Chartwell Waterford Long Term Care Residence,,168.0,<5,0,<5
2020-05-06,Chartwell Westbury Long Term Care Residence,,187.0,61.0,20,23.0
2020-05-06,Chartwell White Eagle Long Term Care Residence,,56.0,18.0,11,8.0
2020-05-06,Chartwell Woodhaven Long Term Care Residence,,192.0,0.0,0,<5
2020-05-06,Cooksville Care Centre,,192.0,36.0,5,13.0
2020-05-06,Copernicus Lodge,,228.0,0.0,0,<5
2020-05-06,Country Village Homes - Woodslee,,104.0,0.0,19,<5
2020-05-06,Craiglee Nursing Home,,169.0,<5,<5,5.0
2020-05-06,Cummer Lodge,,391.0,<5,<5,0.0
2020-05-06,Dom Lipa,,66.0,<5,0,0.0
2020-05-06,Downsview Long Term Care Centre,,252.0,56.0,14,46.0
2020-05-06,Dufferin Oaks,,160.0,<5,<5,6.0
2020-05-06,Dundurn Place Care Centre,,201.0,6.0,<5,<5
2020-05-06,Eagle Terrace,,70.0,<5,<5,<5
2020-05-06,Earls Court Village,,128.0,9.0,<5,8.0
2020-05-06,Eatonville Care Centre,,247.0,142.0,40,56.0
2020-05-06,Ã‰lisabeth-BruyÃ¨re Residence,,71.0,8.0,<5,<5
2020-05-06,Elm Grove Living Centre,,126.0,44.0,17,43.0
2020-05-06,Elmwood Place,,90.0,<5,0,<5
2020-05-06,Erin Mills Lodge Nursing Home,,86.0,36.0,7,16.0
2020-05-06,Extendicare Bayview,,205.0,62.0,7,13.0
2020-05-06,Extendicare Brampton,,150.0,13.0,<5,<5
2020-05-06,Extendicare Guildwood,,169.0,28.0,<5,12.0
2020-05-06,Extendicare Lakefield,,100.0,0.0,0,<5
2020-05-06,Extendicare Laurier Manor,,242.0,31.0,20,37.0
2020-05-06,Extendicare Oshawa,,175.0,<5,0,0.0
2020-05-06,Extendicare Rouge Valley,,192.0,0.0,0,<5
2020-05-06,Extendicare Scarborough,,154.0,<5,<5,6.0
2020-05-06,Extendicare Southwood Lakes,,150.0,0.0,0,<5
2020-05-06,Extendicare Starwood,,192.0,0.0,0,5.0
2020-05-06,Extendicare West End Villa,,242.0,0.0,0,<5
2020-05-06,Extendicare York,,288.0,0.0,0,<5
2020-05-06,Faith Manor Nursing Home,,120.0,<5,0,<5
2020-05-06,Forest Heights,,240.0,167.0,42,58.0
2020-05-06,Fountain View Care Community,,158.0,0.0,0,<5
2020-05-06,Franklin Gardens Long Term Care Home,,120.0,<5,0,<5
2020-05-06,Garden Terrace,,160.0,0.0,0,<5
2020-05-06,Gardenview Long Term Care Home,,64.0,0.0,0,<5
2020-05-06,Garry J. Armstrong Home,,180.0,0.0,0,<5
2020-05-06,Golden Manor,,177.0,<5,0,0.0
2020-05-06,Golden Years Nursing Home,,88.0,0.0,0,<5
2020-05-06,Grace Manor,,120.0,44.0,9,25.0
2020-05-06,Greenwood Court,,45.0,0.0,<5,<5
2020-05-06,Harold and Grace Baker Centre,,120.0,8.0,13,17.0
2020-05-06,Hastings Manor Home for the Aged,,253.0,7.0,<5,5.0
2020-05-06,Hawthorne Place Care Centre,,269.0,43.0,21,76.0
2020-05-06,Hellenic Home - Scarborough,,128.0,34.0,9,21.0
2020-05-06,Henley Place,,192.0,<5,0,0.0
2020-05-06,Heritage Green Nursing Home,,167.0,<5,<5,0.0
2020-05-06,Heron Terrace Long Term Care Community,,140.0,47.0,18,14.0
2020-05-06,Hillsdale Terraces,,200.0,29.0,13,13.0
2020-05-06,Hogarth Riverview Manor,,543.0,0.0,0,<5
2020-05-06,Humber Valley Terrace,,158.0,42.0,5,13.0
2020-05-06,Ina Grafton Gage Home,,128.0,29.0,21,26.0
2020-05-06,IOOF Seniors Home,,182.0,0.0,0,<5
2020-05-06,Isabel and Arthur Meighen Manor,,168.0,61.0,42,45.0
2020-05-06,Kensington Village,,78.0,<5,5,<5
2020-05-06,Kipling Acres,,337.0,36.0,11,6.0
2020-05-06,Kristus Darzs Latvian Home,,100.0,18.0,5,14.0
2020-05-06,Labdara Lithuanian Nursing Home,,90.0,0.0,0,<5
2020-05-06,Lakeshore Lodge,,150.0,41.0,11,17.0
2020-05-06,Lanark Heights Long Term Care Centre,,160.0,<5,<5,<5
2020-05-06,MacKenzie Place,,93.0,66.0,11,21.0
2020-05-06,Madonna Care Community,,160.0,45.0,29,31.0
2020-05-06,Main Street Terrace,,150.0,<5,0,0.0
2020-05-06,Malton Village Long Term Care Centre,,160.0,<5,0,<5
2020-05-06,Manoir Marochel,,64.0,29.0,7,15.0
2020-05-06,Maplewood,,49.0,<5,0,0.0
2020-05-06,Markhaven,,96.0,9.0,17,16.0
2020-05-06,Marshall Gowland Manor,,126.0,0.0,0,<5
2020-05-06,Maynard Nursing Home,,77.0,0.0,0,0.0
2020-05-06,McCall Centre Long Term Care Interim Unit,,21.0,0.0,0,<5
2020-05-06,Meadow Park (London),,126.0,<5,<5,8.0
2020-05-06,Midland Gardens Care Community,,299.0,0.0,<5,<5
2020-05-06,Moira Place Long-Term Care Home,,128.0,0.0,0,<5
2020-05-06,Mon Sheong Home for the Aged,,105.0,23.0,29,16.0
2020-05-06,Montfort,,128.0,54.0,19,18.0
2020-05-06,Northview Nursing Home,,48.0,<5,0,0.0
2020-05-06,Norwood Nursing Home,,60.0,<5,0,<5
2020-05-06,Orchard Villa,,233.0,131.0,64,65.0
2020-05-06,Owen Hill Care Community,,57.0,12.0,<5,8.0
2020-05-06,Parkview Manor Health Care Centre,,34.0,<5,0,0.0
2020-05-06,Peel Manor,,177.0,<5,<5,6.0
2020-05-06,peopleCare A.R. Goudie Kitchener,,80.0,0.0,9,11.0
2020-05-06,peopleCare Oakcrossing London,,160.0,0.0,0,<5
2020-05-06,Peter D. Clark Centre,,216.0,<5,0,<5
2020-05-06,Pinecrest (Plantagenet),,60.0,9.0,<5,<5
2020-05-06,Pinecrest Nursing Home (Bobcaygeon),,65.0,33.0,29,32.0
2020-05-06,Pinehaven Nursing Home,,84.0,0.0,0,<5
2020-05-06,Pioneer Manor,,433.0,<5,0,<5
2020-05-06,Post Inn Village,,228.0,<5,0,<5
2020-05-06,Providence Healthcare,,288.0,10.0,<5,7.0
2020-05-06,ReachView Village,,100.0,<5,<5,<5
2020-05-06,Residence Saint-Louis,,198.0,22.0,<5,9.0
2020-05-06,River Glen Haven Nursing Home,,119.0,25.0,<5,21.0
2020-05-06,Rockcliffe Care Community,,204.0,0.0,0,<5
2020-05-06,Royal Rose Place,,96.0,<5,16,8.0
2020-05-06,Royal Terrace,,67.0,<5,0,0.0
2020-05-06,Seven Oaks,,249.0,54.0,38,29.0
2020-05-06,Shelburne Long Term Care Home,,60.0,40.0,15,20.0
2020-05-06,Sherbourne Place,,126.0,35.0,17,27.0
2020-05-06,Sheridan Villa,,142.0,7.0,<5,<5
2020-05-06,Silverthorn Care Community,,160.0,0.0,0,<5
2020-05-06,Southlake Residential Care Village,,224.0,0.0,0,<5
2020-05-06,St. Clair O'Connor Community Nursing Home,,25.0,<5,8,10.0
2020-05-06,St. Gabriel's Villa of Sudbury,,128.0,0.0,0,<5
2020-05-06,St. George Care Community,,238.0,0.0,0,<5
2020-05-06,St. Joseph's at Fleming,,200.0,<5,0,<5
2020-05-06,St. Joseph's Lifecare Centre,,205.0,0.0,0,<5
2020-05-06,"St. Joseph's Villa, Sudbury",,128.0,0.0,<5,<5
2020-05-06,St. Patrick's Home,,288.0,7.0,0,<5
2020-05-06,Stirling Heights,,110.0,0.0,0,<5
2020-05-06,Stoneridge Manor,,60.0,51.0,6,7.0
2020-05-06,Strathcona Long Term Care,,87.0,0.0,0,<5
2020-05-06,Sumac Lodge,,100.0,0.0,0,<5
2020-05-06,Sun Parlor Home for Senior Citizens,,206.0,<5,<5,<5
2020-05-06,Tall Pines Long Term Care Centre,,160.0,<5,0,<5
2020-05-06,Telfer Place,,45.0,<5,0,0.0
2020-05-06,Temiskaming Lodge,,83.0,<5,0,<5
2020-05-06,The Henley House,,160.0,0.0,0,0.0
2020-05-06,The Jewish Home for the Aged,,472.0,<5,<5,6.0
2020-05-06,The Kensington Gardens,,350.0,14.0,8,5.0
2020-05-06,The O'Neill Centre,,162.0,<5,0,<5
2020-05-06,The Perley and Rideau Veterans' Health Centre,,450.0,13.0,7,30.0
2020-05-06,The Village at St. Clair,,256.0,0.0,0,<5
2020-05-06,The Village at University Gates,,192.0,0.0,0,<5
2020-05-06,The Village of Erin Meadows,,180.0,43.0,9,21.0
2020-05-06,The Village of Humber Heights,,192.0,20.0,6,9.0
2020-05-06,The Village of Riverside Glen,,192.0,0.0,0,<5
2020-05-06,The Wexford,,166.0,<5,0,0.0
2020-05-06,Tony Stacey Centre for Veterans' Care,,100.0,<5,0,0.0
2020-05-06,Trinity Village Care Centre,,150.0,36.0,10,41.0
2020-05-06,Twin Oaks of Maryhill,,31.0,0.0,0,<5
2020-05-06,Ukrainian Canadian Care Centre,,152.0,25.0,<5,<5
2020-05-06,Valleyview Residence,,174.0,<5,<5,<5
2020-05-06,Vermont Square,,130.0,<5,0,0.0
2020-05-06,Villa Colombo Homes for the Aged,,391.0,9.0,<5,10.0
2020-05-06,Villa Colombo Seniors Centre (Vaughan),,160.0,24.0,11,16.0
2020-05-06,Villa Forum,,160.0,38.0,9,20.0
2020-05-06,Villa Leonardo Gambin,,168.0,30.0,10,7.0
2020-05-06,Vision Nursing Home,,146.0,<5,<5,<5
2020-05-06,Wellesley Central Place,,150.0,40.0,16,20.0
2020-05-06,Wentworth Lodge,,160.0,<5,0,0.0
2020-05-06,Wesburn Manor,,192.0,<5,0,0.0
2020-05-06,West Park Long Term Care Centre,,200.0,56.0,17,32.0
2020-05-06,Weston Terrace Care Community,,224.0,42.0,13,29.0
2020-05-06,Woodland Villa,,111.0,<5,0,0.0
2020-05-07,Almonte Country Haven,,82.0,<5,26,13.0
2020-05-07,Altamont Care Community,,159.0,72.0,46,60.0
2020-05-07,Anson Place Care Centre,,61.0,28.0,23,29.0
2020-05-07,Avalon Retirement Centre,,137.0,0.0,0,<5
2020-05-07,Bay Ridges,,124.0,0.0,0,<5
2020-05-07,Belmont House,,140.0,0.0,0,<5
2020-05-07,Bendale Acres,,302.0,0.0,0,<5
2020-05-07,Berkshire Care Centre,,231.0,0.0,0,<5
2020-05-07,Bethany Lodge,,128.0,<5,<5,<5
2020-05-07,Blue Water Rest Home,,65.0,<5,0,0.0
2020-05-07,Bradford Valley Care Community,,246.0,8.0,10,<5
2020-05-07,Braemar Retirement Centre,,69.0,0.0,0,<5
2020-05-07,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,,144.0,0.0,0,<5
2020-05-07,Burton Manor,,128.0,33.0,6,9.0
2020-05-07,Camilla Care Community,,236.0,152.0,43,42.0
2020-05-07,Carefree Lodge,,127.0,<5,0,0.0
2020-05-07,Caressant Care Courtland,,55.0,0.0,0,<5
2020-05-07,Caressant Care Lindsay Nursing Home,,124.0,<5,0,<5
2020-05-07,Carlingview Manor,,303.0,132.0,28,61.0
2020-05-07,Case Manor Care Community,,96.0,0.0,0,<5
2020-05-07,Cassellholme,,240.0,<5,0,0.0
2020-05-07,Castleview Wychwood Towers,,456.0,0.0,0,<5
2020-05-07,Cedarvale Terrace,,218.0,0.0,0,<5
2020-05-07,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-05-07,Chartwell Aurora Long Term Care Residence,,235.0,24.0,9,6.0
2020-05-07,Chartwell Ballycliffe Long Term Care Residence,,100.0,14.0,27,16.0
2020-05-07,Chartwell Gibson Long Term Care Residence,,202.0,31.0,9,10.0
2020-05-07,Chartwell Pine Grove Long Term Care Residence,,96.0,0.0,0,<5
2020-05-07,Chartwell Waterford Long Term Care Residence,,168.0,<5,0,<5
2020-05-07,Chartwell Westbury Long Term Care Residence,,187.0,61.0,20,23.0
2020-05-07,Chartwell White Eagle Long Term Care Residence,,56.0,18.0,11,8.0
2020-05-07,Chartwell Woodhaven Long Term Care Residence,,192.0,0.0,0,<5
2020-05-07,Cooksville Care Centre,,192.0,36.0,5,13.0
2020-05-07,Copernicus Lodge,,228.0,0.0,0,<5
2020-05-07,Country Village Homes - Woodslee,,104.0,0.0,19,<5
2020-05-07,Craiglee Nursing Home,,169.0,<5,<5,7.0
2020-05-07,Cummer Lodge,,391.0,<5,<5,0.0
2020-05-07,Dom Lipa,,66.0,<5,0,0.0
2020-05-07,Downsview Long Term Care Centre,,252.0,35.0,23,71.0
2020-05-07,Dufferin Oaks,,160.0,<5,<5,6.0
2020-05-07,Dundurn Place Care Centre,,201.0,6.0,<5,<5
2020-05-07,Eagle Terrace,,70.0,<5,<5,<5
2020-05-07,Earls Court Village,,128.0,9.0,<5,8.0
2020-05-07,Eatonville Care Centre,,247.0,142.0,40,56.0
2020-05-07,Ã‰lisabeth-BruyÃ¨re Residence,,71.0,7.0,<5,<5
2020-05-07,Elm Grove Living Centre,,126.0,44.0,17,43.0
2020-05-07,Elmwood Place,,90.0,<5,0,<5
2020-05-07,Erin Mills Lodge Nursing Home,,86.0,36.0,7,16.0
2020-05-07,Extendicare Bayview,,205.0,62.0,7,13.0
2020-05-07,Extendicare Brampton,,150.0,13.0,<5,<5
2020-05-07,Extendicare Guildwood,,169.0,28.0,<5,12.0
2020-05-07,Extendicare Lakefield,,100.0,0.0,0,<5
2020-05-07,Extendicare Laurier Manor,,242.0,30.0,21,39.0
2020-05-07,Extendicare Maple View of Sault Ste. Marie,,256.0,<5,0,0.0
2020-05-07,Extendicare Oshawa,,175.0,<5,0,0.0
2020-05-07,Extendicare Rouge Valley,,192.0,0.0,0,<5
2020-05-07,Extendicare Scarborough,,154.0,11.0,<5,8.0
2020-05-07,Extendicare Southwood Lakes,,150.0,0.0,0,<5
2020-05-07,Extendicare Starwood,,192.0,0.0,0,5.0
2020-05-07,Extendicare West End Villa,,242.0,0.0,0,<5
2020-05-07,Extendicare York,,288.0,0.0,0,<5
2020-05-07,Faith Manor Nursing Home,,120.0,<5,0,<5
2020-05-07,Forest Heights,,240.0,167.0,42,58.0
2020-05-07,Fountain View Care Community,,158.0,0.0,0,<5
2020-05-07,Franklin Gardens Long Term Care Home,,120.0,<5,0,<5
2020-05-07,Garden Terrace,,160.0,0.0,0,<5
2020-05-07,Gardenview Long Term Care Home,,64.0,0.0,0,<5
2020-05-07,Garry J. Armstrong Home,,180.0,0.0,0,<5
2020-05-07,Golden Manor,,177.0,<5,0,0.0
2020-05-07,Golden Years Nursing Home,,88.0,0.0,0,<5
2020-05-07,Grace Manor,,120.0,43.0,10,25.0
2020-05-07,Greenwood Court,,45.0,0.0,<5,<5
2020-05-07,Harold and Grace Baker Centre,,120.0,8.0,13,17.0
2020-05-07,Hastings Manor Home for the Aged,,253.0,7.0,<5,5.0
2020-05-07,Hawthorne Place Care Centre,,269.0,43.0,21,76.0
2020-05-07,Hellenic Home - Scarborough,,128.0,34.0,9,21.0
2020-05-07,Henley Place,,192.0,<5,0,0.0
2020-05-07,Heritage Green Nursing Home,,167.0,<5,<5,0.0
2020-05-07,Heron Terrace Long Term Care Community,,140.0,47.0,18,14.0
2020-05-07,Hillsdale Terraces,,200.0,29.0,13,13.0
2020-05-07,Hogarth Riverview Manor,,543.0,0.0,0,<5
2020-05-07,Humber Valley Terrace,,158.0,42.0,5,13.0
2020-05-07,Ina Grafton Gage Home,,128.0,29.0,21,26.0
2020-05-07,Isabel and Arthur Meighen Manor,,168.0,61.0,42,45.0
2020-05-07,Kensington Village,,78.0,<5,5,<5
2020-05-07,Kipling Acres,,337.0,53.0,13,11.0
2020-05-07,Kristus Darzs Latvian Home,,100.0,18.0,5,14.0
2020-05-07,Labdara Lithuanian Nursing Home,,90.0,0.0,0,<5
2020-05-07,Lakeshore Lodge,,150.0,41.0,11,17.0
2020-05-07,Lanark Heights Long Term Care Centre,,160.0,<5,<5,<5
2020-05-07,Macassa  Lodge,,270.0,0.0,0,<5
2020-05-07,MacKenzie Place,,93.0,66.0,11,21.0
2020-05-07,Madonna Care Community,,160.0,47.0,30,31.0
2020-05-07,Main Street Terrace,,150.0,<5,0,0.0
2020-05-07,Malton Village Long Term Care Centre,,160.0,<5,0,<5
2020-05-07,Manoir Marochel,,64.0,29.0,7,15.0
2020-05-07,Maplewood,,49.0,<5,0,0.0
2020-05-07,Markhaven,,96.0,9.0,17,16.0
2020-05-07,Maynard Nursing Home,,77.0,0.0,0,0.0
2020-05-07,McCall Centre Long Term Care Interim Unit,,21.0,0.0,0,<5
2020-05-07,Meadow Park (London),,126.0,<5,<5,8.0
2020-05-07,Midland Gardens Care Community,,299.0,0.0,<5,<5
2020-05-07,Moira Place Long-Term Care Home,,128.0,0.0,0,<5
2020-05-07,Mon Sheong Home for the Aged,,105.0,23.0,29,16.0
2020-05-07,Montfort,,128.0,63.0,27,20.0
2020-05-07,Northview Nursing Home,,48.0,<5,0,0.0
2020-05-07,Norwood Nursing Home,,60.0,<5,0,<5
2020-05-07,Orchard Villa,,233.0,129.0,66,65.0
2020-05-07,Owen Hill Care Community,,57.0,17.0,<5,9.0
2020-05-07,Parkview Manor Health Care Centre,,34.0,<5,0,0.0
2020-05-07,Peel Manor,,177.0,<5,<5,6.0
2020-05-07,peopleCare A.R. Goudie Kitchener,,80.0,0.0,9,11.0
2020-05-07,peopleCare Oakcrossing London,,160.0,0.0,0,<5
2020-05-07,Peter D. Clark Centre,,216.0,<5,0,<5
2020-05-07,Pinecrest (Plantagenet),,60.0,10.0,6,<5
2020-05-07,Pinecrest Nursing Home (Bobcaygeon),,65.0,33.0,29,32.0
2020-05-07,Pinehaven Nursing Home,,84.0,0.0,0,<5
2020-05-07,Pioneer Manor,,433.0,<5,0,<5
2020-05-07,Post Inn Village,,228.0,<5,0,<5
2020-05-07,Providence Healthcare,,288.0,10.0,<5,7.0
2020-05-07,ReachView Village,,100.0,<5,<5,<5
2020-05-07,Regina Gardens,,128.0,0.0,0,<5
2020-05-07,Residence Saint-Louis,,198.0,22.0,<5,9.0
2020-05-07,River Glen Haven Nursing Home,,119.0,25.0,<5,21.0
2020-05-07,Rockcliffe Care Community,,204.0,0.0,0,<5
2020-05-07,Royal Rose Place,,96.0,<5,16,8.0
2020-05-07,Royal Terrace,,67.0,0.0,0,0.0
2020-05-07,Seven Oaks,,249.0,24.0,40,21.0
2020-05-07,Shelburne Long Term Care Home,,60.0,40.0,15,20.0
2020-05-07,Sherbourne Place,,126.0,35.0,17,27.0
2020-05-07,Sheridan Villa,,142.0,7.0,<5,<5
2020-05-07,Silverthorn Care Community,,160.0,0.0,0,<5
2020-05-07,Southlake Residential Care Village,,224.0,0.0,0,<5
2020-05-07,St. Clair O'Connor Community Nursing Home,,25.0,<5,8,10.0
2020-05-07,St. Gabriel's Villa of Sudbury,,128.0,0.0,0,<5
2020-05-07,St. George Care Community,,238.0,0.0,0,<5
2020-05-07,St. Joseph's at Fleming,,200.0,<5,0,<5
2020-05-07,St. Joseph's Lifecare Centre,,205.0,0.0,0,<5
2020-05-07,"St. Joseph's Villa, Sudbury",,128.0,0.0,<5,<5
2020-05-07,St. Patrick's Home,,288.0,9.0,0,<5
2020-05-07,Stoneridge Manor,,60.0,52.0,6,<5
2020-05-07,Strathcona Long Term Care,,87.0,0.0,0,<5
2020-05-07,Sun Parlor Home for Senior Citizens,,206.0,<5,<5,<5
2020-05-07,Tall Pines Long Term Care Centre,,160.0,<5,0,<5
2020-05-07,Telfer Place,,45.0,<5,0,0.0
2020-05-07,Temiskaming Lodge,,83.0,<5,0,<5
2020-05-07,The Henley House,,160.0,0.0,0,0.0
2020-05-07,The Jewish Home for the Aged,,472.0,<5,<5,6.0
2020-05-07,The Kensington Gardens,,350.0,14.0,8,5.0
2020-05-07,The O'Neill Centre,,162.0,<5,0,<5
2020-05-07,The Perley and Rideau Veterans' Health Centre,,450.0,13.0,7,30.0
2020-05-07,The Village at St. Clair,,256.0,0.0,0,<5
2020-05-07,The Village at University Gates,,192.0,0.0,0,<5
2020-05-07,The Village of Erin Meadows,,180.0,43.0,9,21.0
2020-05-07,The Village of Humber Heights,,192.0,20.0,6,9.0
2020-05-07,The Village of Riverside Glen,,192.0,0.0,0,<5
2020-05-07,The Wexford,,166.0,<5,0,0.0
2020-05-07,Tony Stacey Centre for Veterans' Care,,100.0,<5,0,0.0
2020-05-07,Trinity Village Care Centre,,150.0,36.0,10,41.0
2020-05-07,Twin Oaks of Maryhill,,31.0,0.0,0,<5
2020-05-07,Ukrainian Canadian Care Centre,,152.0,25.0,<5,<5
2020-05-07,Union Villa,,160.0,0.0,0,<5
2020-05-07,Valleyview Residence,,174.0,<5,<5,<5
2020-05-07,Vermont Square,,130.0,<5,0,0.0
2020-05-07,Villa Colombo Homes for the Aged,,391.0,9.0,<5,10.0
2020-05-07,Villa Colombo Seniors Centre (Vaughan),,160.0,24.0,11,16.0
2020-05-07,Villa Forum,,160.0,38.0,9,20.0
2020-05-07,Villa Leonardo Gambin,,168.0,30.0,10,7.0
2020-05-07,Vision Nursing Home,,146.0,<5,<5,<5
2020-05-07,Wellesley Central Place,,150.0,40.0,16,20.0
2020-05-07,Wentworth Lodge,,160.0,<5,0,0.0
2020-05-07,Wesburn Manor,,192.0,<5,0,0.0
2020-05-07,West Park Long Term Care Centre,,200.0,57.0,20,31.0
2020-05-07,Weston Terrace Care Community,,224.0,42.0,13,29.0
2020-05-07,Woodland Villa,,111.0,<5,0,0.0
2020-05-08,Almonte Country Haven,,82.0,<5,26,13.0
2020-05-08,Altamont Care Community,,159.0,72.0,46,60.0
2020-05-08,Anson Place Care Centre,,61.0,28.0,23,29.0
2020-05-08,Avalon Retirement Centre,,137.0,0.0,0,<5
2020-05-08,Belmont House,,140.0,0.0,0,<5
2020-05-08,Bendale Acres,,302.0,0.0,0,<5
2020-05-08,Berkshire Care Centre,,231.0,0.0,0,<5
2020-05-08,Bethany Lodge,,128.0,<5,<5,<5
2020-05-08,Blue Water Rest Home,,65.0,<5,0,0.0
2020-05-08,Bradford Valley Care Community,,246.0,8.0,10,<5
2020-05-08,Braemar Retirement Centre,,69.0,0.0,0,<5
2020-05-08,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,,144.0,0.0,0,<5
2020-05-08,Burton Manor,,128.0,33.0,6,9.0
2020-05-08,Camilla Care Community,,236.0,152.0,48,44.0
2020-05-08,Carefree Lodge,,127.0,<5,0,0.0
2020-05-08,Caressant Care Courtland,,55.0,0.0,0,<5
2020-05-08,Caressant Care Lindsay Nursing Home,,124.0,<5,0,<5
2020-05-08,Carlingview Manor,,303.0,132.0,28,61.0
2020-05-08,Cassellholme,,240.0,<5,0,0.0
2020-05-08,Castleview Wychwood Towers,,456.0,0.0,0,<5
2020-05-08,Cedarvale Terrace,,218.0,0.0,0,<5
2020-05-08,Centre d'Accueil Champlain,,160.0,0.0,0,<5
2020-05-08,Chartwell Aurora Long Term Care Residence,,235.0,32.0,10,8.0
2020-05-08,Chartwell Ballycliffe Long Term Care Residence,,100.0,13.0,28,31.0
2020-05-08,Chartwell Gibson Long Term Care Residence,,202.0,31.0,9,10.0
2020-05-08,Chartwell Pine Grove Long Term Care Residence,,96.0,0.0,0,<5
2020-05-08,Chartwell Waterford Long Term Care Residence,,168.0,<5,0,<5
2020-05-08,Chartwell Westbury Long Term Care Residence,,187.0,61.0,20,23.0
2020-05-08,Chartwell White Eagle Long Term Care Residence,,56.0,18.0,11,8.0
2020-05-08,Chartwell Woodhaven Long Term Care Residence,,192.0,0.0,0,<5
2020-05-08,Cooksville Care Centre,,192.0,40.0,6,17.0
2020-05-08,Copernicus Lodge,,228.0,0.0,0,<5
2020-05-08,Country Village Homes - Woodslee,,104.0,0.0,19,<5
2020-05-08,Craiglee Nursing Home,,169.0,<5,<5,7.0
2020-05-08,Cummer Lodge,,391.0,<5,<5,0.0
2020-05-08,Dom Lipa,,66.0,<5,0,0.0
2020-05-08,Downsview Long Term Care Centre,,252.0,35.0,23,71.0
2020-05-08,Dufferin Oaks,,160.0,<5,<5,6.0
2020-05-08,Dundurn Place Care Centre,,201.0,6.0,<5,<5
2020-05-08,Eagle Terrace,,70.0,<5,<5,<5
2020-05-08,Earls Court Village,,128.0,9.0,<5,8.0
2020-05-08,Eatonville Care Centre,,247.0,142.0,40,56.0
2020-05-08,Ã‰lisabeth-BruyÃ¨re Residence,,71.0,6.0,<5,<5
2020-05-08,Elm Grove Living Centre,,126.0,44.0,17,43.0
2020-05-08,Elmwood Place,,90.0,<5,0,<5
2020-05-08,Erin Mills Lodge Nursing Home,,86.0,36.0,7,16.0
2020-05-08,Extendicare Bayview,,205.0,62.0,7,13.0
2020-05-08,Extendicare Brampton,,150.0,13.0,<5,<5
2020-05-08,Extendicare Guildwood,,169.0,32.0,7,12.0
2020-05-08,Extendicare Lakefield,,100.0,0.0,0,<5
2020-05-08,Extendicare Laurier Manor,,242.0,30.0,21,37.0
2020-05-08,Extendicare Maple View of Sault Ste. Marie,,256.0,<5,0,0.0
2020-05-08,Extendicare Oshawa,,175.0,<5,0,0.0
2020-05-08,Extendicare Scarborough,,154.0,11.0,<5,8.0
2020-05-08,Extendicare Southwood Lakes,,150.0,0.0,0,<5
2020-05-08,Extendicare Starwood,,192.0,0.0,0,5.0
2020-05-08,Extendicare West End Villa,,242.0,0.0,0,<5
2020-05-08,Extendicare York,,288.0,0.0,0,<5
2020-05-08,Faith Manor Nursing Home,,120.0,<5,0,<5
2020-05-08,Forest Heights,,240.0,167.0,45,59.0
2020-05-08,Fountain View Care Community,,158.0,0.0,0,<5
2020-05-08,Franklin Gardens Long Term Care Home,,120.0,<5,0,<5
2020-05-08,Fudger House,,250.0,<5,0,0.0
2020-05-08,Garden Terrace,,160.0,0.0,0,<5
2020-05-08,Gardenview Long Term Care Home,,64.0,0.0,0,<5
