ï»¿Report_Data_Extracted,LTC_Home,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases
2020-05-10,Elm Grove Living Centre,Toronto,126.0,44.0,17.0,43.0
2020-05-10,Elmwood Place,London,90.0,<5,0.0,<5
2020-05-10,Erin Mills Lodge Nursing Home,Mississauga,86.0,29.0,16.0,22.0
2020-05-10,Extendicare Bayview,North York,205.0,60.0,8.0,13.0
2020-05-10,Extendicare Brampton,Brampton,150.0,13.0,<5,<5
2020-05-10,Extendicare Guildwood,Scarborough,169.0,36.0,7.0,12.0
2020-05-10,Extendicare Laurier Manor,Gloucester,242.0,30.0,21.0,35.0
2020-05-10,Extendicare Maple View of Sault Ste. Marie,Sault Ste. Marie,256.0,<5,0.0,0.0
2020-05-10,Extendicare Oshawa,Oshawa,175.0,<5,0.0,0.0
2020-05-10,Extendicare Scarborough,Scarborough,154.0,11.0,<5,8.0
2020-05-10,Extendicare Southwood Lakes,Windsor,150.0,0.0,0.0,<5
2020-05-10,Extendicare Starwood,Nepean,192.0,0.0,0.0,5.0
2020-05-10,Extendicare West End Villa,Ottawa,242.0,0.0,0.0,<5
2020-05-10,Extendicare York,Sudbury,288.0,0.0,0.0,<5
2020-05-10,Faith Manor Nursing Home,Brampton,120.0,<5,0.0,<5
2020-05-10,Forest Heights,Kitchener,240.0,167.0,45.0,59.0
2020-05-10,Fountain View Care Community,East York,158.0,0.0,0.0,<5
2020-05-10,Franklin Gardens Long Term Care Home,Leamington,120.0,<5,0.0,<5
2020-05-10,Fudger House,Toronto,250.0,<5,0.0,0.0
2020-05-10,Garden Terrace,Kanata,160.0,0.0,0.0,<5
2020-05-10,Gardenview Long Term Care Home,Townsend,64.0,0.0,0.0,<5
2020-05-10,Garry J. Armstrong Home,Ottawa,180.0,0.0,0.0,<5
2020-05-10,Golden Manor,Timmins,177.0,<5,0.0,0.0
2020-05-10,Golden Years Nursing Home,Cambridge,88.0,0.0,0.0,<5
2020-05-10,Grace Manor,Brampton,120.0,43.0,10.0,25.0
2020-05-10,Greenwood Court,Stratford,45.0,0.0,<5,<5
2020-05-10,Harold and Grace Baker Centre,Toronto,120.0,8.0,13.0,17.0
2020-05-10,Hastings Manor Home for the Aged,Belleville,253.0,6.0,<5,5.0
2020-05-10,Hawthorne Place Care Centre,North York,269.0,45.0,31.0,77.0
2020-05-10,Hellenic Home - Scarborough,Scarborough,128.0,44.0,14.0,21.0
2020-05-10,Henley Place,London,192.0,<5,0.0,0.0
2020-05-10,Heritage Green Nursing Home,Stoney Creek,167.0,<5,<5,0.0
2020-05-10,Heron Terrace Long Term Care Community,Windsor,140.0,47.0,18.0,14.0
2020-05-10,Hogarth Riverview Manor,Thunder Bay,543.0,0.0,0.0,<5
2020-05-10,Humber Valley Terrace,Etobicoke (Rexdale),158.0,46.0,9.0,18.0
2020-05-10,Ina Grafton Gage Home,Scarborough,128.0,45.0,23.0,30.0
2020-05-10,Isabel and Arthur Meighen Manor,Toronto,168.0,61.0,42.0,45.0
2020-05-10,Kensington Village,London,78.0,<5,5.0,<5
2020-05-10,Kipling Acres,Etobicoke,337.0,53.0,13.0,11.0
2020-05-10,Kristus Darzs Latvian Home,Woodbridge,100.0,18.0,5.0,14.0
2020-05-10,Labdara Lithuanian Nursing Home,Etobicoke,90.0,0.0,0.0,<5
2020-05-10,Lakeshore Lodge,Etobicoke,150.0,41.0,11.0,17.0
2020-05-10,Lanark Heights Long Term Care Centre,Kitchener,160.0,<5,<5,<5
2020-05-10,Leamington Mennonite Home Long Term Care Residence,Leamington,84.0,0.0,0.0,<5
2020-05-10,MacKenzie Place,Newmarket,93.0,66.0,11.0,21.0
2020-05-10,Madonna Care Community,Orleans,160.0,47.0,30.0,31.0
2020-05-10,Main Street Terrace,Toronto,150.0,<5,0.0,0.0
2020-05-10,Malton Village Long Term Care Centre,Mississauga,160.0,<5,0.0,<5
2020-05-10,Manoir Marochel,Ottawa,64.0,29.0,7.0,15.0
2020-05-10,Maplewood,Brighton,49.0,<5,0.0,0.0
2020-05-10,Markhaven,Markham,96.0,9.0,17.0,16.0
2020-05-10,Maynard Nursing Home,Toronto,77.0,0.0,0.0,0.0
2020-05-10,McCall Centre Long Term Care Interim Unit,Etobicoke,21.0,0.0,0.0,<5
2020-05-10,Meadow Park (London),London,126.0,<5,<5,8.0
2020-05-10,Midland Gardens Care Community,Scarborough,299.0,0.0,<5,<5
2020-05-10,Mon Sheong Home for the Aged,Toronto,105.0,23.0,32.0,16.0
2020-05-10,Montfort,Ottawa,128.0,63.0,27.0,18.0
2020-05-10,Northview Nursing Home,Englehart,48.0,<5,0.0,0.0
2020-05-10,Norwood Nursing Home,Toronto,60.0,<5,0.0,<5
2020-05-10,Orchard Villa,Pickering,233.0,74.0,69.0,<5
2020-05-10,Owen Hill Care Community,Barrie,57.0,18.0,<5,11.0
2020-05-10,Parkview Manor Health Care Centre,Chesley,34.0,<5,0.0,0.0
2020-05-10,Peel Manor,Brampton,177.0,<5,<5,6.0
2020-05-10,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,0.0,9.0,11.0
2020-05-10,peopleCare Oakcrossing London,London,160.0,0.0,0.0,<5
2020-05-10,Peter D. Clark Centre,Ottawa,216.0,5.0,<5,5.0
2020-05-10,Pinecrest (Plantagenet),Plantagenet,60.0,26.0,7.0,7.0
2020-05-10,Pinecrest Nursing Home (Bobcaygeon),Bobcaygeon,65.0,33.0,29.0,32.0
2020-05-10,Pinehaven Nursing Home,Waterloo,84.0,0.0,0.0,<5
2020-05-10,Post Inn Village,Oakville,228.0,<5,0.0,<5
2020-05-10,ReachView Village,Uxbridge,100.0,<5,<5,<5
2020-05-10,Regina Gardens,Hamilton,128.0,0.0,0.0,<5
2020-05-10,Residence Saint-Louis,Ottawa,198.0,21.0,<5,17.0
2020-05-10,River Glen Haven Nursing Home,Sutton West,119.0,35.0,<5,18.0
2020-05-10,Rockcliffe Care Community,Scarborough,204.0,0.0,0.0,<5
2020-05-10,Royal Rose Place,Welland,96.0,0.0,17.0,<5
2020-05-10,Royal Terrace,Palmerston,67.0,0.0,0.0,0.0
2020-05-10,Seven Oaks,Scarborough,249.0,24.0,40.0,21.0
2020-05-10,Shelburne Long Term Care Home,Shelburne,60.0,20.0,18.0,18.0
2020-05-10,Sherbourne Place,Toronto,126.0,35.0,18.0,26.0
2020-05-10,Sheridan Villa,Mississauga,142.0,10.0,<5,7.0
2020-05-10,Sherwood Court Long Term Care Centre,Maple,96.0,0.0,0.0,0.0
2020-05-10,Silverthorn Care Community,Mississauga,160.0,0.0,0.0,<5
2020-05-10,South Centennial Manor,Iroquois Falls,69.0,<5,0.0,0.0
2020-05-10,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-05-10,St. Clair O'Connor Community Nursing Home,East York,25.0,6.0,8.0,8.0
2020-05-10,St. Gabriel's Villa of Sudbury,Chelmsford,128.0,0.0,0.0,<5
2020-05-10,St. George Care Community,Toronto,238.0,0.0,0.0,<5
2020-05-10,St. Joseph's at Fleming,Peterborough,200.0,<5,0.0,<5
2020-05-10,St. Joseph's Continuing Care Centre,Cornwall,150.0,0.0,0.0,<5
2020-05-10,St. Joseph's Lifecare Centre,Brantford,205.0,0.0,0.0,<5
2020-05-10,"St. Joseph's Villa, Sudbury",Sudbury,128.0,0.0,<5,<5
2020-05-10,St. Patrick's Home,Ottawa,288.0,9.0,0.0,<5
2020-05-10,Stoneridge Manor,Carleton Place,60.0,52.0,6.0,<5
2020-05-10,Strathcona Long Term Care,Mount Forest,87.0,0.0,0.0,<5
2020-05-10,Sun Parlor Home for Senior Citizens,Leamington,206.0,<5,<5,<5
2020-05-10,Sunnycrest Nursing Home,Whitby,136.0,<5,0.0,0.0
2020-05-10,Tall Pines Long Term Care Centre,Brampton,160.0,<5,0.0,<5
2020-05-10,Telfer Place,Paris,45.0,<5,0.0,0.0
2020-05-10,Temiskaming Lodge,Haileybury,83.0,<5,0.0,<5
2020-05-10,The Henley House,St. Catharines,160.0,0.0,0.0,0.0
2020-05-10,The Jewish Home for the Aged,North York,472.0,<5,<5,6.0
2020-05-10,The Kensington Gardens,Toronto,350.0,14.0,8.0,5.0
2020-05-10,The O'Neill Centre,Toronto,162.0,<5,0.0,<5
2020-05-10,The Perley and Rideau Veterans' Health Centre,Ottawa,450.0,10.0,7.0,25.0
2020-05-10,The Village at St. Clair,Windsor,256.0,0.0,0.0,<5
2020-05-10,The Village at University Gates,Waterloo,192.0,0.0,0.0,<5
2020-05-10,The Village of Erin Meadows,Mississauga,180.0,43.0,9.0,21.0
2020-05-10,The Village of Humber Heights,Etobicoke,192.0,20.0,6.0,9.0
2020-05-10,The Village of Riverside Glen,Guelph,192.0,0.0,0.0,<5
2020-05-10,Tony Stacey Centre for Veterans' Care,Toronto,100.0,<5,0.0,0.0
2020-05-10,Trinity Village Care Centre,Kitchener,150.0,29.0,14.0,38.0
2020-05-10,Twin Oaks of Maryhill,Maryhill,31.0,0.0,0.0,<5
2020-05-10,Ukrainian Canadian Care Centre,Etobicoke,152.0,25.0,<5,<5
2020-05-10,Union Villa,Unionville,160.0,0.0,0.0,<5
2020-05-10,Valleyview Residence,North York,174.0,<5,<5,<5
2020-05-10,Vermont Square,Toronto,130.0,<5,0.0,<5
2020-05-10,Villa Colombo Homes for the Aged,Toronto,391.0,9.0,<5,11.0
2020-05-10,Villa Colombo Seniors Centre (Vaughan),Vaughan,160.0,24.0,11.0,16.0
2020-05-10,Villa Forum,Mississauga,160.0,37.0,10.0,20.0
2020-05-10,Villa Leonardo Gambin,Woodbridge,168.0,31.0,11.0,23.0
2020-05-10,Vision Nursing Home,Sarnia,146.0,<5,<5,<5
2020-05-10,Wellesley Central Place,Toronto,150.0,43.0,16.0,21.0
2020-05-10,Wentworth Lodge,Dundas,160.0,<5,0.0,0.0
2020-05-10,Wesburn Manor,Etobicoke,192.0,<5,0.0,0.0
2020-05-10,West Park Long Term Care Centre,Toronto,200.0,57.0,20.0,31.0
2020-05-10,Weston Terrace Care Community,Toronto,224.0,42.0,13.0,29.0
2020-05-10,Wikwemikong Nursing Home,Wikwemikong,59.0,<5,0.0,0.0
2020-05-10,Woodbridge Vista Care Community,Woodbridge,224.0,<5,0.0,<5
2020-05-10,Woodland Villa,Long Sault,111.0,<5,0.0,0.0
2020-05-11,Almonte Country Haven,Almonte,82.0,<5,26.0,13.0
2020-05-11,Altamont Care Community,Scarborough,159.0,72.0,46.0,60.0
2020-05-11,Anson Place Care Centre,Hagersville,61.0,28.0,23.0,29.0
2020-05-11,Arbour Creek Long-Term Care Centre,Hamilton,129.0,0.0,0.0,<5
2020-05-11,Avalon Retirement Centre,Orangeville,137.0,0.0,0.0,<5
2020-05-11,Belmont House,Toronto,140.0,0.0,0.0,<5
2020-05-11,Bendale Acres,Scarborough,302.0,0.0,0.0,<5
2020-05-11,Berkshire Care Centre,Windsor,231.0,0.0,0.0,<5
2020-05-11,Bethany Lodge,Markham,128.0,<5,<5,<5
2020-05-11,Blackadar Continuing Care Centre,Dundas,80.0,<5,0.0,0.0
2020-05-11,Blue Water Rest Home,Zurich,65.0,<5,0.0,0.0
2020-05-11,Bonnechere Manor,Renfrew,180.0,0.0,0.0,<5
2020-05-11,Bradford Valley Care Community,Bradford,246.0,8.0,10.0,<5
2020-05-11,Braemar Retirement Centre,Wingham,69.0,0.0,0.0,<5
2020-05-11,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,Walkerton,144.0,0.0,0.0,<5
2020-05-11,Burton Manor,Brampton,128.0,11.0,8.0,14.0
2020-05-11,Camilla Care Community,Mississauga,236.0,152.0,48.0,44.0
2020-05-11,Carefree Lodge,North York,127.0,<5,0.0,0.0
2020-05-11,Caressant Care Courtland,Courtland,55.0,0.0,0.0,<5
2020-05-11,Caressant Care Lindsay Nursing Home,Lindsay,124.0,<5,0.0,<5
2020-05-11,Carlingview Manor,Ottawa,303.0,93.0,39.0,61.0
2020-05-11,Cassellholme,North Bay,240.0,<5,0.0,0.0
2020-05-11,Castleview Wychwood Towers,Toronto,456.0,0.0,0.0,<5
2020-05-11,Cedarvale Terrace,Toronto,218.0,0.0,0.0,<5
2020-05-11,Centre d'Accueil Champlain,Vanier,160.0,0.0,0.0,<5
2020-05-11,Chartwell Aurora Long Term Care Residence,Aurora,235.0,32.0,10.0,8.0
2020-05-11,Chartwell Ballycliffe Long Term Care Residence,Ajax,100.0,13.0,28.0,31.0
2020-05-11,Chartwell Gibson Long Term Care Residence,North York,202.0,31.0,9.0,10.0
2020-05-11,Chartwell Pine Grove Long Term Care Residence,Woodbridge,96.0,0.0,0.0,<5
2020-05-11,Chartwell Waterford Long Term Care Residence,Oakville,168.0,<5,0.0,<5
2020-05-11,Chartwell Westbury Long Term Care Residence,Etobicoke,187.0,61.0,20.0,23.0
2020-05-11,Chartwell Westmount Long Term Care Residence,Kitchener,160.0,<5,0.0,0.0
2020-05-11,Chartwell White Eagle Long Term Care Residence,Toronto,56.0,26.0,11.0,9.0
2020-05-11,Chartwell Woodhaven Long Term Care Residence,Markham,192.0,0.0,0.0,<5
2020-05-11,Cooksville Care Centre,Mississauga,192.0,40.0,6.0,17.0
2020-05-11,Copernicus Lodge,Toronto,228.0,0.0,0.0,<5
2020-05-11,Country Village Homes - Woodslee,Woodslee,104.0,0.0,19.0,<5
2020-05-11,Craiglee Nursing Home,Scarborough,169.0,<5,<5,7.0
2020-05-11,Cummer Lodge,North York,391.0,<5,<5,0.0
2020-05-11,Dom Lipa,Etobicoke,66.0,<5,0.0,0.0
2020-05-11,Downsview Long Term Care Centre,North York,252.0,35.0,23.0,71.0
2020-05-11,Dufferin Oaks,Shelburne,160.0,<5,<5,6.0
2020-05-11,Dundurn Place Care Centre,Hamilton,201.0,6.0,<5,<5
2020-05-11,Eagle Terrace,Newmarket,70.0,<5,<5,<5
2020-05-11,Earls Court Village,London,128.0,9.0,<5,8.0
2020-05-11,Eatonville Care Centre,Etobicoke,247.0,142.0,40.0,56.0
2020-05-11,Ã‰lisabeth-BruyÃ¨re Residence,Ottawa,71.0,10.0,5.0,<5
2020-05-11,Elm Grove Living Centre,Toronto,126.0,44.0,17.0,43.0
2020-05-11,Elmwood Place,London,90.0,<5,0.0,<5
2020-05-11,Erin Mills Lodge Nursing Home,Mississauga,86.0,29.0,16.0,22.0
2020-05-11,Extendicare Bayview,North York,205.0,60.0,8.0,13.0
2020-05-11,Extendicare Brampton,Brampton,150.0,13.0,<5,<5
2020-05-11,Extendicare Guildwood,Scarborough,169.0,36.0,7.0,12.0
2020-05-11,Extendicare Laurier Manor,Gloucester,242.0,30.0,21.0,35.0
2020-05-11,Extendicare Maple View of Sault Ste. Marie,Sault Ste. Marie,256.0,<5,0.0,0.0
2020-05-11,Extendicare Oshawa,Oshawa,175.0,<5,0.0,0.0
2020-05-11,Extendicare Scarborough,Scarborough,154.0,11.0,<5,8.0
2020-05-11,Extendicare Southwood Lakes,Windsor,150.0,0.0,0.0,<5
2020-05-11,Extendicare Starwood,Nepean,192.0,0.0,0.0,5.0
2020-05-11,Extendicare Timmins,Timmins,180.0,<5,0.0,0.0
2020-05-11,Extendicare West End Villa,Ottawa,242.0,0.0,0.0,<5
2020-05-11,Extendicare York,Sudbury,288.0,0.0,0.0,<5
2020-05-11,Faith Manor Nursing Home,Brampton,120.0,<5,0.0,<5
2020-05-11,Finlandia Hoivakoti Nursing Home,Sudbury,112.0,0.0,0.0,<5
2020-05-11,Forest Heights,Kitchener,240.0,167.0,45.0,59.0
2020-05-11,Fountain View Care Community,East York,158.0,0.0,0.0,<5
2020-05-11,Franklin Gardens Long Term Care Home,Leamington,120.0,<5,0.0,<5
2020-05-11,Fudger House,Toronto,250.0,<5,0.0,0.0
2020-05-11,Garden Terrace,Kanata,160.0,0.0,0.0,<5
2020-05-11,Gardenview Long Term Care Home,Townsend,64.0,0.0,0.0,<5
2020-05-11,Golden Manor,Timmins,177.0,<5,0.0,0.0
2020-05-11,Golden Years Nursing Home,Cambridge,88.0,0.0,0.0,<5
2020-05-11,Grace Manor,Brampton,120.0,43.0,10.0,25.0
2020-05-11,Harold and Grace Baker Centre,Toronto,120.0,8.0,13.0,17.0
2020-05-11,Hastings Manor Home for the Aged,Belleville,253.0,6.0,<5,5.0
2020-05-11,Hawthorne Place Care Centre,North York,269.0,45.0,31.0,77.0
2020-05-11,Hellenic Home - Scarborough,Scarborough,128.0,44.0,14.0,21.0
2020-05-11,Henley Place,London,192.0,<5,0.0,0.0
2020-05-11,Heritage Green Nursing Home,Stoney Creek,167.0,<5,<5,0.0
2020-05-11,Heron Terrace Long Term Care Community,Windsor,140.0,47.0,18.0,14.0
2020-05-11,Hogarth Riverview Manor,Thunder Bay,543.0,0.0,0.0,<5
2020-05-11,Humber Valley Terrace,Etobicoke (Rexdale),158.0,46.0,9.0,18.0
2020-05-11,Idlewyld Manor,Hamilton,192.0,<5,0.0,0.0
2020-05-11,Ina Grafton Gage Home,Scarborough,128.0,45.0,23.0,30.0
2020-05-11,Isabel and Arthur Meighen Manor,Toronto,168.0,61.0,42.0,45.0
2020-05-11,Kensington Village,London,78.0,<5,5.0,<5
2020-05-11,Kipling Acres,Etobicoke,337.0,53.0,13.0,11.0
2020-05-11,Kristus Darzs Latvian Home,Woodbridge,100.0,18.0,5.0,14.0
2020-05-11,Labdara Lithuanian Nursing Home,Etobicoke,90.0,0.0,0.0,<5
2020-05-11,Lakeshore Lodge,Etobicoke,150.0,41.0,11.0,17.0
2020-05-11,Lanark Heights Long Term Care Centre,Kitchener,160.0,<5,<5,<5
2020-05-11,Leamington Mennonite Home Long Term Care Residence,Leamington,84.0,0.0,0.0,<5
2020-05-11,MacKenzie Place,Newmarket,93.0,66.0,11.0,21.0
2020-05-11,Madonna Care Community,Orleans,160.0,47.0,30.0,31.0
2020-05-11,Main Street Terrace,Toronto,150.0,<5,0.0,0.0
2020-05-11,Malton Village Long Term Care Centre,Mississauga,160.0,<5,0.0,<5
2020-05-11,Manoir Marochel,Ottawa,64.0,29.0,7.0,15.0
2020-05-11,Maplewood,Brighton,49.0,<5,0.0,0.0
2020-05-11,Markhaven,Markham,96.0,9.0,17.0,16.0
2020-05-11,Maynard Nursing Home,Toronto,77.0,0.0,0.0,0.0
2020-05-11,McCall Centre Long Term Care Interim Unit,Etobicoke,21.0,0.0,0.0,<5
2020-05-11,Meadow Park (London),London,126.0,<5,<5,8.0
2020-05-11,Midland Gardens Care Community,Scarborough,299.0,0.0,<5,<5
2020-05-11,Mon Sheong Home for the Aged,Toronto,105.0,23.0,32.0,16.0
2020-05-11,Montfort,Ottawa,128.0,63.0,27.0,18.0
2020-05-11,North Park Nursing Home,Toronto,,0.0,0.0,<5
2020-05-11,Northview Nursing Home,Englehart,48.0,<5,0.0,0.0
2020-05-11,Norwood Nursing Home,Toronto,60.0,<5,0.0,<5
2020-05-11,Orchard Villa,Pickering,233.0,74.0,69.0,<5
2020-05-11,Owen Hill Care Community,Barrie,57.0,18.0,<5,11.0
2020-05-11,Parkview Manor Health Care Centre,Chesley,34.0,<5,0.0,0.0
2020-05-11,Peel Manor,Brampton,177.0,<5,<5,6.0
2020-05-11,peopleCare A.R. Goudie Kitchener,Kitchener,80.0,0.0,9.0,11.0
2020-05-11,peopleCare Oakcrossing London,London,160.0,0.0,0.0,<5
2020-05-11,Peter D. Clark Centre,Ottawa,216.0,5.0,<5,5.0
2020-05-11,Pinecrest (Plantagenet),Plantagenet,60.0,26.0,7.0,7.0
2020-05-11,Pinecrest Nursing Home (Bobcaygeon),Bobcaygeon,65.0,33.0,29.0,32.0
2020-05-11,Pinehaven Nursing Home,Waterloo,84.0,0.0,0.0,<5
2020-05-11,Post Inn Village,Oakville,228.0,<5,0.0,<5
2020-05-11,ReachView Village,Uxbridge,100.0,6.0,<5,8.0
2020-05-11,Regina Gardens,Hamilton,128.0,0.0,0.0,<5
2020-05-11,Residence Saint-Louis,Ottawa,198.0,21.0,<5,17.0
2020-05-11,River Glen Haven Nursing Home,Sutton West,119.0,35.0,<5,18.0
2020-05-11,Riverside Place,Windsor,96.0,0.0,0.0,<5
2020-05-11,Riverview Gardens,Chatham,320.0,0.0,0.0,<5
2020-05-11,Rockcliffe Care Community,Scarborough,204.0,0.0,0.0,<5
2020-05-11,Royal Rose Place,Welland,96.0,0.0,17.0,<5
2020-05-11,Royal Terrace,Palmerston,67.0,0.0,0.0,0.0
2020-05-11,Seven Oaks,Scarborough,249.0,24.0,40.0,21.0
2020-05-11,Shelburne Long Term Care Home,Shelburne,60.0,20.0,18.0,18.0
2020-05-11,Sherbourne Place,Toronto,126.0,35.0,18.0,26.0
2020-05-11,Sheridan Villa,Mississauga,142.0,10.0,<5,7.0
2020-05-11,Sherwood Court Long Term Care Centre,Maple,96.0,0.0,0.0,<5
2020-05-11,Silverthorn Care Community,Mississauga,160.0,0.0,0.0,<5
2020-05-11,South Centennial Manor,Iroquois Falls,69.0,<5,0.0,0.0
2020-05-11,Southlake Residential Care Village,Newmarket,224.0,0.0,0.0,<5
2020-05-11,St. Clair O'Connor Community Nursing Home,East York,25.0,6.0,8.0,8.0
2020-05-11,St. Gabriel's Villa of Sudbury,Chelmsford,128.0,0.0,0.0,<5
2020-05-11,St. George Care Community,Toronto,238.0,0.0,0.0,<5
2020-05-11,St. Joseph's at Fleming,Peterborough,200.0,<5,0.0,<5
2020-05-11,St. Joseph's Continuing Care Centre,Cornwall,150.0,0.0,0.0,<5
2020-05-11,St. Joseph's Lifecare Centre,Brantford,205.0,0.0,0.0,<5
2020-05-11,St. Patrick's Home,Ottawa,288.0,9.0,0.0,<5
2020-05-11,Stoneridge Manor,Carleton Place,60.0,52.0,6.0,<5
2020-05-11,Strathcona Long Term Care,Mount Forest,87.0,0.0,0.0,<5
2020-05-11,Sun Parlor Home for Senior Citizens,Leamington,206.0,<5,<5,<5
2020-05-11,Sunnycrest Nursing Home,Whitby,136.0,<5,0.0,0.0
2020-05-11,Tall Pines Long Term Care Centre,Brampton,160.0,<5,0.0,<5
2020-05-11,Telfer Place,Paris,45.0,<5,0.0,0.0
2020-05-11,Temiskaming Lodge,Haileybury,83.0,<5,0.0,<5
2020-05-11,The Henley House,St. Catharines,160.0,0.0,0.0,0.0
2020-05-11,The Jewish Home for the Aged,North York,472.0,<5,<5,6.0
2020-05-11,The Kensington Gardens,Toronto,350.0,14.0,8.0,5.0
2020-05-11,The O'Neill Centre,Toronto,162.0,<5,0.0,<5
2020-05-11,The Perley and Rideau Veterans' Health Centre,Ottawa,450.0,9.0,8.0,16.0
2020-05-11,The Village at St. Clair,Windsor,256.0,0.0,0.0,<5
2020-05-11,The Village at University Gates,Waterloo,192.0,0.0,0.0,<5
2020-05-11,The Village of Erin Meadows,Mississauga,180.0,43.0,9.0,21.0
2020-05-11,The Village of Humber Heights,Etobicoke,192.0,20.0,6.0,9.0
2020-05-11,The Village of Riverside Glen,Guelph,192.0,0.0,0.0,<5
2020-05-11,Tony Stacey Centre for Veterans' Care,Toronto,100.0,<5,0.0,0.0
2020-05-11,Trinity Village Care Centre,Kitchener,150.0,29.0,14.0,38.0
2020-05-11,Twin Oaks of Maryhill,Maryhill,31.0,0.0,0.0,<5
2020-05-11,Ukrainian Canadian Care Centre,Etobicoke,152.0,25.0,<5,<5
2020-05-11,Union Villa,Unionville,160.0,0.0,0.0,<5
2020-05-11,Valleyview Residence,North York,174.0,<5,<5,<5
2020-05-11,Vermont Square,Toronto,130.0,<5,0.0,<5
2020-05-11,Villa Colombo Homes for the Aged,Toronto,391.0,9.0,<5,11.0
2020-05-11,Villa Colombo Seniors Centre (Vaughan),Vaughan,160.0,24.0,11.0,16.0
2020-05-11,Villa Forum,Mississauga,160.0,37.0,10.0,20.0
2020-05-11,Villa Leonardo Gambin,Woodbridge,168.0,31.0,11.0,23.0
2020-05-11,Vision Nursing Home,Sarnia,146.0,5.0,<5,<5
2020-05-11,Wellesley Central Place,Toronto,150.0,43.0,16.0,21.0
2020-05-11,Wentworth Lodge,Dundas,160.0,<5,0.0,0.0
2020-05-11,Wesburn Manor,Etobicoke,192.0,<5,0.0,0.0
2020-05-11,West Park Long Term Care Centre,Toronto,200.0,57.0,20.0,31.0
2020-05-11,Weston Terrace Care Community,Toronto,224.0,42.0,13.0,29.0
2020-05-11,Wikwemikong Nursing Home,Wikwemikong,59.0,<5,0.0,0.0
2020-05-11,Woodbridge Vista Care Community,Woodbridge,224.0,<5,0.0,<5
2020-05-11,Woodland Villa,Long Sault,111.0,<5,0.0,0.0
2020-05-12,Almonte Country Haven,Almonte,82.0,<5,28.0,13.0
2020-05-12,Altamont Care Community,Scarborough,159.0,72.0,46.0,60.0
2020-05-12,Anson Place Care Centre,Hagersville,61.0,28.0,23.0,29.0
2020-05-12,Arbour Creek Long-Term Care Centre,Hamilton,129.0,0.0,0.0,<5
2020-05-12,Avalon Retirement Centre,Orangeville,137.0,0.0,0.0,<5
2020-05-12,Bendale Acres,Scarborough,302.0,0.0,0.0,0.0
2020-05-12,Berkshire Care Centre,Windsor,231.0,0.0,0.0,<5
2020-05-12,Bethany Lodge,Markham,128.0,<5,<5,<5
2020-05-12,Blackadar Continuing Care Centre,Dundas,80.0,<5,0.0,0.0
2020-05-12,Blue Water Rest Home,Zurich,65.0,<5,0.0,0.0
2020-05-12,Bonnechere Manor,Renfrew,180.0,0.0,0.0,<5
2020-05-12,Bradford Valley Care Community,Bradford,246.0,<5,11.0,0.0
2020-05-12,Braemar Retirement Centre,Wingham,69.0,0.0,0.0,0.0
2020-05-12,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,Walkerton,144.0,0.0,0.0,<5
2020-05-12,Burton Manor,Brampton,128.0,11.0,8.0,14.0
2020-05-12,Camilla Care Community,Mississauga,236.0,152.0,48.0,44.0
2020-05-12,Carefree Lodge,North York,127.0,<5,0.0,0.0
2020-05-12,Caressant Care Courtland,Courtland,55.0,0.0,0.0,<5
2020-05-12,Caressant Care Lindsay Nursing Home,Lindsay,124.0,<5,0.0,<5
2020-05-12,Carlingview Manor,Ottawa,303.0,93.0,39.0,61.0
2020-05-12,Cassellholme,North Bay,240.0,<5,0.0,0.0
2020-05-12,Castleview Wychwood Towers,Toronto,456.0,0.0,0.0,<5
2020-05-12,Cedarvale Terrace,Toronto,218.0,0.0,0.0,<5
2020-05-12,Centre d'Accueil Champlain,Vanier,160.0,0.0,0.0,<5
2020-05-12,Chartwell Aurora Long Term Care Residence,Aurora,235.0,31.0,11.0,5.0
2020-05-12,Chartwell Ballycliffe Long Term Care Residence,Ajax,100.0,5.0,30.0,31.0
2020-05-12,Chartwell Gibson Long Term Care Residence,North York,202.0,31.0,9.0,10.0
2020-05-12,Chartwell Pine Grove Long Term Care Residence,Woodbridge,96.0,0.0,0.0,<5
2020-05-12,Chartwell Waterford Long Term Care Residence,Oakville,168.0,<5,0.0,<5
2020-05-12,Chartwell Westbury Long Term Care Residence,Etobicoke,187.0,61.0,20.0,23.0
2020-05-12,Chartwell Westmount Long Term Care Residence,Kitchener,160.0,<5,0.0,0.0
2020-05-12,Chartwell White Eagle Long Term Care Residence,Toronto,56.0,26.0,11.0,9.0
2020-05-12,Chartwell Woodhaven Long Term Care Residence,Markham,192.0,0.0,0.0,<5
2020-05-12,Cooksville Care Centre,Mississauga,192.0,40.0,6.0,17.0
2020-05-12,Copernicus Lodge,Toronto,228.0,0.0,0.0,<5
2020-05-12,Country Village Homes - Woodslee,Woodslee,104.0,0.0,18.0,<5
2020-05-12,Craiglee Nursing Home,Scarborough,169.0,<5,<5,7.0
2020-05-12,Cummer Lodge,North York,391.0,<5,<5,0.0
2020-05-12,Downsview Long Term Care Centre,North York,252.0,35.0,23.0,71.0
