collected_date,reported_date,school_board,school,municipality,confirmed_student_cases,confirmed_staff_cases,confirmed_unspecified_cases,total_confirmed_cases
2020-11-20,2020-11-23,Greater Essex County District School Board,Bellewood Public School,Windsor,2,0,0,2
2020-11-20,2020-11-23,Greater Essex County District School Board,Forest Glade Public School,Windsor,1,0,0,1
2020-11-20,2020-11-23,Greater Essex County District School Board,Frank W Begley Public School,Windsor,0,2,0,2
2020-11-20,2020-11-23,Greater Essex County District School Board,Hon W C Kennedy Collegiate Institute,Windsor,1,0,0,1
2020-11-20,2020-11-23,Greater Essex County District School Board,Riverside Secondary School,Windsor,2,0,0,2
2020-11-20,2020-11-23,Greater Essex County District School Board,Talbot Trail Public School,Windsor,0,1,0,1
2020-11-20,2020-11-23,Greater Essex County District School Board,Tecumseh Vista Academy - Elementary,Tecumseh,1,0,0,1
2020-11-20,2020-11-23,Greater Essex County District School Board,West Gate Public School,Windsor,1,1,0,2
2020-11-20,2020-11-23,Halton Catholic District School Board,Bishop Paul Francis Reding Catholic Secondary School,Milton,1,0,0,1
2020-11-20,2020-11-23,Halton Catholic District School Board,Christ the King Catholic Secondary School,Halton Hills,0,1,0,1
2020-11-20,2020-11-23,Halton Catholic District School Board,Notre Dame Catholic Secondary School,Burlington,2,0,0,2
2020-11-20,2020-11-23,Halton Catholic District School Board,Our Lady of Peace Catholic Elementary School,Oakville,0,0,1,1
2020-11-20,2020-11-23,Halton Catholic District School Board,Queen of Heaven Catholic Elementary School,Milton,0,0,1,1
2020-11-20,2020-11-23,Halton Catholic District School Board,St. Andrew Catholic Elementary School,Oakville,1,0,0,1
2020-11-20,2020-11-23,Halton Catholic District School Board,St. Benedict Catholic Elementary School,Milton,1,0,0,1
2020-11-20,2020-11-23,Halton Catholic District School Board,St. Francis Xavier Catholic Secondary School,Milton,0,0,1,1
2020-11-20,2020-11-23,Halton Catholic District School Board,St. Gregory the Great Catholic Elementary School,Oakville,0,0,1,1
2020-11-20,2020-11-23,Halton Catholic District School Board,St. John (Burlington) Catholic Elementary School,Burlington,1,0,0,1
2020-11-20,2020-11-23,Halton Catholic District School Board,St. Mary Catholic Elementary School,Oakville,1,0,0,1
2020-11-20,2020-11-23,Halton Catholic District School Board,St. Scholastica Catholic Elementary School,Milton,1,0,0,1
2020-11-20,2020-11-23,Halton District School Board,Aldershot High School,Burlington,1,0,0,1
2020-11-20,2020-11-23,Halton District School Board,Board Site,Burlington,0,1,0,1
2020-11-20,2020-11-23,Halton District School Board,Boyne Public School,Milton,1,0,0,1
2020-11-20,2020-11-23,Halton District School Board,Chris Hadfield Public School,Milton,2,0,2,4
2020-11-20,2020-11-23,Halton District School Board,Eastview Public School,Oakville,0,1,0,1
2020-11-20,2020-11-23,Halton District School Board,Emily Carr Public School,Oakville,1,0,0,1
2020-11-20,2020-11-23,Halton District School Board,Falgarwood Public School,Oakville,1,0,0,1
2020-11-20,2020-11-23,Halton District School Board,Garth Webb Secondary School,Oakville,1,0,0,1
2020-11-20,2020-11-23,Halton District School Board,George Kennedy Public School,Halton Hills,1,0,0,1
2020-11-20,2020-11-23,Halton District School Board,Irma Coulson Elementary Public School,Milton,1,0,0,1
2020-11-20,2020-11-23,Halton District School Board,Iroquois Ridge High School,Oakville,1,1,0,2
2020-11-20,2020-11-23,Halton District School Board,John T Tuck Public School,Burlington,1,0,0,1
2020-11-20,2020-11-23,Halton District School Board,Milton District High School,Milton,0,0,1,1
2020-11-20,2020-11-23,Halton District School Board,River Oaks Public School,Oakville,0,0,2,2
2020-11-20,2020-11-23,Halton District School Board,Robert Baldwin Public School,Milton,0,0,2,2
2020-11-20,2020-11-23,Halton District School Board,Thomas A Blakelock High School,Oakville,4,0,4,8
2020-11-20,2020-11-23,Halton District School Board,White Oaks High School,Oakville,1,0,1,2
2020-11-20,2020-11-23,Hamilton-Wentworth Catholic District School Board,Annunciation of Our Lord Catholic Elementary School,Hamilton,1,0,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth Catholic District School Board,Bishop Ryan Catholic Secondary School,Hamilton,1,0,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth Catholic District School Board,Immaculate Conception Catholic Elementary School,Hamilton,2,0,0,2
2020-11-20,2020-11-23,Hamilton-Wentworth Catholic District School Board,St. Francis Xavier Catholic Elementary School,Hamilton,0,1,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth Catholic District School Board,St. Jean de Brebeuf Catholic Secondary School,Hamilton,2,0,0,2
2020-11-20,2020-11-23,Hamilton-Wentworth Catholic District School Board,St. John Henry Newman Catholic Secondary School,Hamilton,1,1,0,2
2020-11-20,2020-11-23,Hamilton-Wentworth Catholic District School Board,St. Mary Catholic Secondary School,Hamilton,1,0,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth Catholic District School Board,St. Teresa of Calcutta Catholic Elementary School,Hamilton,2,0,0,2
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Ancaster High School,Hamilton,1,0,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Bernie Custis Secondary School Secondary School,Hamilton,3,0,0,3
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Dundas Central Public School,Hamilton,0,1,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Eastdale Public School,Hamilton,1,0,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Franklin Road Elementary Public School,Hamilton,0,1,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Helen Detwiler Junior Elementary School,Hamilton,2,0,0,2
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Hess Street Junior Public School,Hamilton,1,0,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Janet Lee Public School,Hamilton,0,1,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Lake Avenue Public School,Hamilton,1,0,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Orchard Park Secondary School,Hamilton,2,0,0,2
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Prince of Wales Elementary Public School,Hamilton,1,0,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Queensdale School,Hamilton,1,0,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Ridgemount Junior Public School,Hamilton,1,0,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Shannen Koostachin Elementary School Elementary Public School,Hamilton,0,1,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Sir Allan MacNab Secondary School,Hamilton,1,0,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Waterdown District High School,Hamilton,1,0,0,1
2020-11-20,2020-11-23,Hamilton-Wentworth District School Board,Westmount Secondary School,Hamilton,1,0,0,1
2020-11-20,2020-11-23,Huron Perth Catholic District School Board,St Ambrose Separate School,Stratford,1,0,0,1
2020-11-20,2020-11-23,Huron Perth Catholic District School Board,St Michael Catholic Secondary School,Stratford,1,0,0,1
2020-11-20,2020-11-23,Keewatin-Patricia District School Board,Open Roads Public School,Dryden,1,0,0,1
2020-11-20,2020-11-23,Kenora Catholic District School Board,St Louis Separate School,Kenora,1,0,0,1
2020-11-20,2020-11-23,Lakehead District School Board,Whitefish Valley Public School,Gillies,0,1,0,1
2020-11-20,2020-11-23,Lambton Kent District School Board,Chatham-Kent Secondary School,Chatham-Kent,1,0,0,1
2020-11-20,2020-11-23,Lambton Kent District School Board,Queen Elizabeth II C Public School,Chatham-Kent,1,0,0,1
2020-11-20,2020-11-23,Lambton Kent District School Board,Riverview Central School,St. Clair,1,0,0,1
2020-11-20,2020-11-23,Lambton Kent District School Board,Tecumseh Public School,Chatham-Kent,1,0,0,1
2020-11-20,2020-11-23,Lambton Kent District School Board,Winston Churchill Public School,Chatham-Kent,2,0,0,2
2020-11-20,2020-11-23,London District Catholic School Board,Assumption Separate School,Aylmer,3,0,0,3
2020-11-20,2020-11-23,London District Catholic School Board,Catholic Central High School,London,1,0,0,1
2020-11-20,2020-11-23,London District Catholic School Board,Sir Arthur Carty Separate School,London,3,0,0,3
2020-11-20,2020-11-23,London District Catholic School Board,St. Nicholas Senior Separate School,London,1,0,0,1
2020-11-20,2020-11-23,Niagara Catholic District School Board,Saint Michael Catholic High School,Niagara Falls,1,0,0,1
2020-11-20,2020-11-23,Niagara Catholic District School Board,St Alfred Catholic Elementary School,St. Catharines,0,1,0,1
2020-11-20,2020-11-23,Niagara Catholic District School Board,St Charles Catholic Elementary School,Thorold,0,1,0,1
2020-11-20,2020-11-23,Niagara Catholic District School Board,St James Catholic Elementary School,St. Catharines,2,0,0,2
2020-11-20,2020-11-23,Niagara Catholic District School Board,St Martin Catholic Elementary School,West Lincoln,1,1,0,2
2020-11-20,2020-11-23,Niagara Catholic District School Board,St Mary Catholic Elementary School,Niagara Falls,2,0,0,2
2020-11-20,2020-11-23,Niagara Catholic District School Board,St Theresa Catholic Elementary School,St. Catharines,0,1,0,1
2020-11-20,2020-11-23,Ottawa Catholic School Board,All Saints Catholic High School,Ottawa,0,1,0,1
2020-11-20,2020-11-23,Ottawa Catholic School Board,Assumption Catholic Elementary School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa Catholic School Board,Good Shepherd Elementary School,Ottawa,2,0,0,2
2020-11-20,2020-11-23,Ottawa Catholic School Board,Guardian Angels Elementary School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa Catholic School Board,Holy Cross Elementary School,Ottawa,2,0,0,2
2020-11-20,2020-11-23,Ottawa Catholic School Board,Our Lady of Mount Carmel Elementary School,Ottawa,1,1,0,2
2020-11-20,2020-11-23,Ottawa Catholic School Board,Prince of Peace Elementary School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa Catholic School Board,St Anthony Elementary School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa Catholic School Board,St Bernard Elementary School,Ottawa,2,0,0,2
2020-11-20,2020-11-23,Ottawa Catholic School Board,St Isidore Elementary School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa Catholic School Board,St Joseph High School,Ottawa,2,0,0,2
2020-11-20,2020-11-23,Ottawa Catholic School Board,St Matthew High School,Ottawa,2,0,0,2
2020-11-20,2020-11-23,Ottawa Catholic School Board,St Nicholas Adult High School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa Catholic School Board,St Patrick's High School,Ottawa,4,2,0,6
2020-11-20,2020-11-23,Ottawa Catholic School Board,St Theresa Elementary School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa Catholic School Board,St. Brother Andre Elementary School,Ottawa,3,0,0,3
2020-11-20,2020-11-23,Ottawa Catholic School Board,St. John Paul II Elementary School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa Catholic School Board,St. Mother Teresa High School,Ottawa,3,2,0,5
2020-11-20,2020-11-23,Ottawa Catholic School Board,St. Stephen Catholic Elementary School,Ottawa,1,1,0,2
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Adult High School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Barrhaven Public School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Bell High School,Ottawa,3,0,0,3
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Bell Intermediate School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Bells Corners Public School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Blossom Park Public School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Brookfield High School,Ottawa,2,0,0,2
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Castlefrank Elementary School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Cedarview Middle School,Ottawa,1,1,0,2
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Chapman Mills Elementary School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Charles H. Hulse Public School,Ottawa,2,0,0,2
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Churchill Alternative School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Gloucester High School,Ottawa,2,0,0,2
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Hillcrest High School,Ottawa,2,0,0,2
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Knoxdale Public School,Ottawa,2,1,0,3
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Longfields Davidson Heights Secondary School,Ottawa,0,1,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Manordale Public School,Ottawa,6,0,0,6
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Meadowlands Public School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Merivale High School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Ottawa Technical Secondary School,Ottawa,2,1,0,3
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Roland Michener Public School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Sir Robert Borden High School,Ottawa,2,0,0,2
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,South Carleton High School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Summerside Public School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Ottawa-Carleton District School Board,Westwind Public School,Ottawa,1,0,0,1
2020-11-20,2020-11-23,Peel District School Board,Agnes Taylor Public School,Brampton,0,0,1,1
2020-11-20,2020-11-23,Peel District School Board,Bramalea Secondary School,Brampton,1,0,5,6
2020-11-20,2020-11-23,Peel District School Board,Briarwood Public School,Mississauga,0,0,1,1
2020-11-20,2020-11-23,Peel District School Board,Brisdale Public School,Brampton,1,0,0,1
2020-11-20,2020-11-23,Peel District School Board,Bristol Road Middle School,Mississauga,0,0,1,1
2020-11-20,2020-11-23,Peel District School Board,Brookmede Public School,Mississauga,1,0,1,2
2020-11-20,2020-11-23,Peel District School Board,Burnt Elm Public School,Brampton,0,0,1,1
2020-11-20,2020-11-23,Peel District School Board,Carberry Public School,Brampton,1,0,0,1
2020-11-20,2020-11-23,Peel District School Board,Castlebrooke SS Secondary School,Brampton,0,0,3,3
2020-11-20,2020-11-23,Peel District School Board,Castlemore Public School,Brampton,0,0,1,1
2020-11-20,2020-11-23,Peel District School Board,Central Peel Secondary School,Brampton,0,0,1,1
2020-11-20,2020-11-23,Peel District School Board,Cheyne Middle School,Brampton,0,0,2,2
2020-11-20,2020-11-23,Peel District School Board,Chinguacousy Secondary School,Brampton,0,0,4,4
2020-11-20,2020-11-23,Peel District School Board,Churchill Meadows Public School,Mississauga,1,0,1,2
2020-11-20,2020-11-23,Peel District School Board,Clifton Public School,Mississauga,0,0,1,1
2020-11-20,2020-11-23,Peel District School Board,Credit Valley Public School,Mississauga,1,1,0,2
2020-11-20,2020-11-23,Peel District School Board,Darcel Avenue Senior Public School,Mississauga,1,0,0,1
2020-11-20,2020-11-23,Peel District School Board,David Leeder Middle School,Mississauga,0,0,2,2
2020-11-20,2020-11-23,Peel District School Board,David Suzuki Secondary School,Brampton,1,0,5,6
2020-11-20,2020-11-23,Peel District School Board,Dolson Public School,Brampton,0,0,1,1
2020-11-20,2020-11-23,Peel District School Board,Dorset Drive Public School,Brampton,0,1,1,2
2020-11-20,2020-11-23,Peel District School Board,Eagle Plains Public School,Brampton,0,0,1,1
2020-11-20,2020-11-23,Peel District School Board,Edenbrook Hill Public School,Brampton,0,0,1,1
2020-11-20,2020-11-23,Peel District School Board,Eldorado P.S. (Elementary),Brampton,0,0,1,1
