pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14
48,Alberta,Alberta,20-06-2020,7673,0,152.0,7673,339165.0,6996.0,91.18,77589.0,48,0.63,175.53,3.48,0.0,1.98,6399.0,35.0,6.84,525.0,12.01,535.0,12.24,6.0,0.14
47,Saskatchewan,Saskatchewan,20-06-2020,726,0,13.0,726,52798.0,639.0,88.02,44955.0,10,1.4,61.82,1.11,0.0,1.79,520.0,3.0,10.19,74.0,6.3,76.0,6.47,2.0,0.17
46,Manitoba,Manitoba,20-06-2020,302,11,7.0,313,56147.0,293.0,93.61,40999.0,2,0.64,22.86,0.51,0.0,2.24,746.0,0.0,4.15,13.0,0.95,13.0,0.95,0.0,0.0
35,Ontario,Ontario,20-06-2020,33301,0,2595.0,33301,1113671.0,28468.0,85.49,76454.0,206,0.62,228.61,17.81,31.0,7.79,26492.0,218.0,6.72,2238.0,15.36,3099.0,21.27,188.0,1.29
24,Quebec,Québec,20-06-2020,54674,0,5408.0,54674,551352.0,23201.0,42.44,64980.0,124,0.23,644.36,63.74,33.0,9.89,6187.0,229.0,47.67,26065.0,307.19,2050.0,24.16,438.0,5.16
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,20-06-2020,261,0,3.0,261,15700.0,258.0,98.85,30103.0,0,0.0,50.04,0.58,0.0,1.15,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,20-06-2020,164,0,2.0,164,36184.0,135.0,82.32,46579.0,0,0.0,21.11,0.26,0.0,1.22,565.0,0.0,16.46,27.0,3.48,28.0,3.6,1.0,0.13
12,Nova Scotia,Nouvelle-Écosse,20-06-2020,1061,0,62.0,1061,51943.0,998.0,94.06,53473.0,0,0.0,109.22,6.38,0.0,5.84,285.0,0.0,0.09,1.0,0.1,3.0,0.31,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,20-06-2020,27,0,0.0,27,9647.0,27.0,100.0,61467.0,0,0.0,17.2,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,20-06-2020,11,0,0.0,11,1250.0,11.0,100.0,30597.0,0,0.0,26.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,20-06-2020,5,0,0.0,5,2239.0,5.0,100.0,49949.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,20-06-2020,0,0,0.0,0,983.0,0.0,,25348.0,0,0.0,0.0,0.0,0.0,,9.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,20-06-2020,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,
1,Canada,Canada,20-06-2020,101008,11,8410.0,101019,2382781.0,63488.0,62.85,63390.0,390,0.39,268.74,22.37,64.0,8.33,43218.0,485.0,28.83,29121.0,77.47,5962.0,15.86,637.0,1.69
59,British Columbia,Colombie-Britannique,21-06-2020,2790,0,168.0,2790,152568.0,2444.0,87.6,30084.0,0,0.0,55.02,3.31,0.0,6.02,942.0,0.0,6.38,178.0,3.51,158.0,3.12,1.0,0.02
48,Alberta,Alberta,21-06-2020,7704,0,152.0,7704,345952.0,7018.0,91.1,79141.0,31,0.4,176.24,3.48,0.0,1.97,6787.0,22.0,6.93,534.0,12.22,566.0,12.95,6.0,0.14
47,Saskatchewan,Saskatchewan,21-06-2020,746,0,13.0,746,53481.0,643.0,86.19,45537.0,20,2.75,63.52,1.11,0.0,1.74,683.0,4.0,12.06,90.0,7.66,96.0,8.17,2.0,0.17
46,Manitoba,Manitoba,21-06-2020,302,11,7.0,313,56847.0,293.0,93.61,41510.0,0,0.0,22.86,0.51,0.0,2.24,700.0,0.0,4.15,13.0,0.95,13.0,0.95,0.0,0.0
35,Ontario,Ontario,21-06-2020,33476,0,2606.0,33476,1136313.0,28719.0,85.79,78008.0,175,0.53,229.81,17.89,11.0,7.78,22642.0,251.0,6.43,2151.0,14.77,2859.0,19.63,180.0,1.24
24,Quebec,Québec,21-06-2020,54766,0,5417.0,54766,551352.0,23322.0,42.58,64980.0,92,0.17,645.45,63.84,9.0,9.89,0.0,121.0,47.52,26027.0,306.74,1917.0,22.59,439.0,5.17
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,21-06-2020,261,0,3.0,261,15960.0,258.0,98.85,30602.0,0,0.0,50.04,0.58,0.0,1.15,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,21-06-2020,164,0,2.0,164,36375.0,135.0,82.32,46825.0,0,0.0,21.11,0.26,0.0,1.22,191.0,0.0,16.46,27.0,3.48,27.0,3.48,1.0,0.13
12,Nova Scotia,Nouvelle-Écosse,21-06-2020,1061,0,62.0,1061,52229.0,998.0,94.06,53767.0,0,0.0,109.22,6.38,0.0,5.84,286.0,0.0,0.09,1.0,0.1,2.0,0.21,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,21-06-2020,27,0,0.0,27,9810.0,27.0,100.0,62505.0,0,0.0,17.2,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,21-06-2020,11,0,0.0,11,1250.0,11.0,100.0,30597.0,0,0.0,26.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,21-06-2020,5,0,0.0,5,2239.0,5.0,100.0,49949.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,21-06-2020,0,0,0.0,0,989.0,0.0,,25503.0,0,0.0,0.0,0.0,0.0,,6.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,21-06-2020,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,
1,Canada,Canada,21-06-2020,101326,11,8430.0,101337,2415441.0,63886.0,63.04,64259.0,318,0.31,269.59,22.43,20.0,8.32,32660.0,398.0,28.64,29021.0,77.21,5638.0,15.0,630.0,1.68
59,British Columbia,Colombie-Britannique,22-06-2020,2822,0,169.0,2822,152966.0,2471.0,87.56,30163.0,32,1.15,55.65,3.33,1.0,5.99,398.0,27.0,6.45,182.0,3.59,163.0,3.21,2.0,0.04
48,Alberta,Alberta,22-06-2020,7736,0,153.0,7736,351622.0,7041.0,91.02,80438.0,32,0.42,176.97,3.5,1.0,1.98,5670.0,23.0,7.01,542.0,12.4,534.0,12.22,4.0,0.09
47,Saskatchewan,Saskatchewan,22-06-2020,751,0,13.0,751,54068.0,643.0,85.62,46036.0,5,0.67,63.94,1.11,0.0,1.73,587.0,0.0,12.65,95.0,8.09,97.0,8.26,0.0,0.0
46,Manitoba,Manitoba,22-06-2020,303,11,7.0,314,57149.0,293.0,93.31,41731.0,1,0.32,22.93,0.51,0.0,2.23,302.0,0.0,4.46,14.0,1.02,14.0,1.02,0.0,0.0
35,Ontario,Ontario,22-06-2020,33637,0,2609.0,33637,1157497.0,28933.0,86.02,79463.0,161,0.48,230.92,17.91,3.0,7.76,21184.0,214.0,6.23,2095.0,14.38,2777.0,19.06,159.0,1.09
24,Quebec,Québec,22-06-2020,54835,0,5417.0,54835,551352.0,23506.0,42.87,64980.0,69,0.13,646.26,63.84,0.0,9.88,0.0,184.0,47.25,25912.0,305.39,1788.0,21.07,433.0,5.1
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,22-06-2020,261,0,3.0,261,16104.0,258.0,98.85,30878.0,0,0.0,50.04,0.58,0.0,1.15,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,22-06-2020,164,0,2.0,164,36534.0,135.0,82.32,47030.0,0,0.0,21.11,0.26,0.0,1.22,159.0,0.0,16.46,27.0,3.48,18.0,2.32,1.0,0.13
12,Nova Scotia,Nouvelle-Écosse,22-06-2020,1061,0,63.0,1061,52360.0,998.0,94.06,53902.0,0,0.0,109.22,6.49,1.0,5.94,131.0,0.0,0.0,0.0,0.0,2.0,0.21,2.0,0.21
11,Prince Edward Island,Île-du-Prince-Édouard,22-06-2020,27,0,0.0,27,9909.0,27.0,100.0,63136.0,0,0.0,17.2,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,22-06-2020,11,0,0.0,11,1250.0,11.0,100.0,30597.0,0,0.0,26.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,22-06-2020,5,0,0.0,5,2239.0,5.0,100.0,49949.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,22-06-2020,0,0,0.0,0,992.0,0.0,,25580.0,0,0.0,0.0,0.0,0.0,,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,22-06-2020,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,
1,Canada,Canada,22-06-2020,101626,11,8436.0,101637,2444118.0,64334.0,63.3,65022.0,300,0.3,270.39,22.44,6.0,8.3,28677.0,448.0,28.4,28867.0,76.8,5393.0,14.35,601.0,1.6
59,British Columbia,Colombie-Britannique,23-06-2020,2835,0,170.0,2835,155588.0,2491.0,87.87,30680.0,13,0.46,55.9,3.35,1.0,6.0,2622.0,20.0,6.14,174.0,3.43,166.0,3.27,3.0,0.06
48,Alberta,Alberta,23-06-2020,7781,0,153.0,7781,357139.0,7096.0,91.2,81701.0,45,0.58,178.0,3.5,0.0,1.97,5517.0,55.0,6.84,532.0,12.17,552.0,12.63,2.0,0.05
47,Saskatchewan,Saskatchewan,23-06-2020,753,0,13.0,753,54431.0,642.0,85.26,46345.0,2,0.27,64.11,1.11,0.0,1.73,363.0,-1.0,13.01,98.0,8.34,97.0,8.26,0.0,0.0
46,Manitoba,Manitoba,23-06-2020,303,11,7.0,314,57784.0,293.0,93.31,42195.0,0,0.0,22.93,0.51,0.0,2.23,635.0,0.0,4.46,14.0,1.02,14.0,1.02,0.0,0.0
35,Ontario,Ontario,23-06-2020,33853,0,2619.0,33853,1173157.0,29107.0,85.98,80538.0,216,0.64,232.4,17.98,10.0,7.74,15660.0,174.0,6.28,2127.0,14.6,2763.0,18.97,155.0,1.06
24,Quebec,Québec,23-06-2020,54884,0,5424.0,54884,564464.0,23620.0,43.04,66525.0,49,0.09,646.84,63.92,7.0,9.88,13112.0,114.0,47.08,25840.0,304.54,1699.0,20.02,395.0,4.66
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,23-06-2020,261,0,3.0,261,16348.0,258.0,98.85,31346.0,0,0.0,50.04,0.58,0.0,1.15,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,23-06-2020,165,0,2.0,165,36714.0,143.0,86.67,47261.0,1,0.61,21.24,0.26,0.0,1.21,180.0,8.0,12.12,20.0,2.57,18.0,2.32,1.0,0.13
12,Nova Scotia,Nouvelle-Écosse,23-06-2020,1061,0,63.0,1061,52649.0,998.0,94.06,54199.0,0,0.0,109.22,6.49,0.0,5.94,289.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,23-06-2020,27,0,0.0,27,10026.0,27.0,100.0,63881.0,0,0.0,17.2,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,23-06-2020,11,0,0.0,11,1259.0,11.0,100.0,30817.0,0,0.0,26.93,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,23-06-2020,5,0,0.0,5,2239.0,5.0,100.0,49949.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,23-06-2020,0,0,0.0,0,995.0,0.0,,25658.0,0,0.0,0.0,0.0,0.0,,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,23-06-2020,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,
1,Canada,Canada,23-06-2020,101952,11,8454.0,101963,2482869.0,64704.0,63.46,66053.0,326,0.32,271.26,22.49,18.0,8.29,38751.0,370.0,28.25,28805.0,76.63,5310.0,14.13,557.0,1.48
59,British Columbia,Colombie-Britannique,24-06-2020,2849,0,171.0,2849,156737.0,2516.0,88.31,30906.0,14,0.49,56.18,3.37,1.0,6.0,1149.0,25.0,5.69,162.0,3.19,169.0,3.33,4.0,0.08
48,Alberta,Alberta,24-06-2020,7825,0,153.0,7825,362699.0,7134.0,91.17,82972.0,44,0.57,179.01,3.5,0.0,1.96,5560.0,38.0,6.88,538.0,12.31,549.0,12.56,2.0,0.05
47,Saskatchewan,Saskatchewan,24-06-2020,757,0,13.0,757,54933.0,643.0,84.94,46773.0,4,0.53,64.46,1.11,0.0,1.72,502.0,1.0,13.34,101.0,8.6,99.0,8.43,0.0,0.0
46,Manitoba,Manitoba,24-06-2020,304,11,7.0,315,58358.0,293.0,93.02,42614.0,1,0.32,23.0,0.51,0.0,2.22,574.0,0.0,4.76,15.0,1.1,15.0,1.1,0.0,0.0
35,Ontario,Ontario,24-06-2020,34016,0,2631.0,34016,1195605.0,29336.0,86.24,82079.0,163,0.48,233.52,18.06,12.0,7.73,22448.0,229.0,6.02,2049.0,14.07,2675.0,18.36,156.0,1.07
24,Quebec,Québec,24-06-2020,54937,0,5441.0,54937,568997.0,23710.0,43.16,67059.0,53,0.1,647.46,64.13,17.0,9.9,4533.0,90.0,46.94,25786.0,303.9,1596.0,18.81,360.0,4.24
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,24-06-2020,261,0,3.0,261,16570.0,258.0,98.85,31771.0,0,0.0,50.04,0.58,0.0,1.15,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,24-06-2020,165,0,2.0,165,36979.0,147.0,89.09,47603.0,0,0.0,21.24,0.26,0.0,1.21,265.0,4.0,9.7,16.0,2.06,14.0,1.8,1.0,0.13
12,Nova Scotia,Nouvelle-Écosse,24-06-2020,1061,0,63.0,1061,52936.0,998.0,94.06,54495.0,0,0.0,109.22,6.49,0.0,5.94,287.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,24-06-2020,27,0,0.0,27,10177.0,27.0,100.0,64844.0,0,0.0,17.2,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,24-06-2020,11,0,0.0,11,1265.0,11.0,100.0,30964.0,0,0.0,26.93,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,24-06-2020,5,0,0.0,5,2315.0,5.0,100.0,51644.0,0,0.0,11.15,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,24-06-2020,0,0,0.0,0,1003.0,0.0,,25864.0,0,0.0,0.0,0.0,0.0,,8.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,24-06-2020,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,
1,Canada,Canada,24-06-2020,102231,11,8484.0,102242,2518650.0,65091.0,63.66,67005.0,279,0.27,272.0,22.57,30.0,8.3,35781.0,387.0,28.04,28667.0,76.26,5117.0,13.61,524.0,1.39
59,British Columbia,Colombie-Britannique,25-06-2020,2869,0,173.0,2869,158259.0,2517.0,87.73,31207.0,20,0.7,56.57,3.41,2.0,6.03,1522.0,1.0,6.24,179.0,3.53,175.0,3.45,6.0,0.12
48,Alberta,Alberta,25-06-2020,7851,0,154.0,7851,367935.0,7191.0,91.59,84170.0,26,0.33,179.6,3.52,1.0,1.96,5236.0,57.0,6.45,506.0,11.58,535.0,12.24,5.0,0.11
47,Saskatchewan,Saskatchewan,25-06-2020,759,0,13.0,759,55418.0,648.0,85.38,47186.0,2,0.26,64.63,1.11,0.0,1.71,485.0,5.0,12.91,98.0,8.34,99.0,8.43,0.0,0.0
46,Manitoba,Manitoba,25-06-2020,305,11,7.0,316,58749.0,294.0,93.04,42899.0,1,0.32,23.07,0.51,0.0,2.22,391.0,1.0,4.75,15.0,1.1,16.0,1.17,0.0,0.0
35,Ontario,Ontario,25-06-2020,34205,0,2641.0,34205,1222216.0,29528.0,86.33,83906.0,189,0.56,234.82,18.13,10.0,7.72,26611.0,192.0,5.95,2036.0,13.98,2661.0,18.27,154.0,1.06
24,Quebec,Québec,25-06-2020,55079,0,5448.0,55079,573478.0,23786.0,43.19,67588.0,142,0.26,649.14,64.21,7.0,9.89,4481.0,76.0,46.92,25845.0,304.6,1594.0,18.79,343.0,4.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,25-06-2020,261,0,3.0,261,16855.0,258.0,98.85,32318.0,0,0.0,50.04,0.58,0.0,1.15,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,25-06-2020,165,0,2.0,165,37201.0,149.0,90.3,47888.0,0,0.0,21.24,0.26,0.0,1.21,222.0,2.0,8.48,14.0,1.8,12.0,1.54,1.0,0.13
12,Nova Scotia,Nouvelle-Écosse,25-06-2020,1061,0,63.0,1061,53385.0,998.0,94.06,54957.0,0,0.0,109.22,6.49,0.0,5.94,449.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,25-06-2020,27,0,0.0,27,10177.0,27.0,100.0,64844.0,0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,25-06-2020,11,0,0.0,11,1266.0,11.0,100.0,30988.0,0,0.0,26.93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,25-06-2020,5,0,0.0,5,2327.0,5.0,100.0,51912.0,0,0.0,11.15,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,25-06-2020,0,0,0.0,0,1021.0,0.0,,26328.0,0,0.0,0.0,0.0,0.0,,18.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,25-06-2020,13,0,0.0,13,76.0,13.0,100.0,,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,
1,Canada,Canada,25-06-2020,102611,11,8504.0,102622,2558363.0,65425.0,63.75,68061.0,380,0.37,273.01,22.62,20.0,8.29,39713.0,334.0,27.96,28693.0,76.33,5092.0,13.55,510.0,1.36
59,British Columbia,Colombie-Britannique,26-06-2020,2878,0,174.0,2878,160145.0,2545.0,88.43,31578.0,9,0.31,56.75,3.43,1.0,6.05,1886.0,28.0,5.52,159.0,3.14,169.0,3.33,6.0,0.12
48,Alberta,Alberta,26-06-2020,7888,0,154.0,7888,373437.0,7225.0,91.59,85429.0,37,0.47,180.45,3.52,0.0,1.95,5502.0,34.0,6.45,509.0,11.64,542.0,12.4,5.0,0.11
47,Saskatchewan,Saskatchewan,26-06-2020,772,0,13.0,772,55948.0,654.0,84.72,47637.0,13,1.71,65.73,1.11,0.0,1.68,530.0,6.0,13.6,105.0,8.94,109.0,9.28,0.0,0.0
46,Manitoba,Manitoba,26-06-2020,307,11,7.0,318,59772.0,300.0,94.34,43646.0,2,0.63,23.22,0.51,0.0,2.2,1023.0,6.0,3.46,11.0,0.8,17.0,1.24,0.0,0.0
35,Ontario,Ontario,26-06-2020,34316,0,2644.0,34316,1251990.0,29754.0,86.71,85950.0,111,0.32,235.58,18.15,3.0,7.7,29774.0,226.0,5.59,1918.0,13.17,2590.0,17.78,146.0,1.0
24,Quebec,Québec,26-06-2020,55079,0,5448.0,55079,573478.0,23786.0,43.19,67588.0,0,0.0,649.14,64.21,0.0,9.89,0.0,0.0,46.92,25845.0,304.6,1413.0,16.65,300.0,3.54
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,26-06-2020,261,0,3.0,261,17038.0,258.0,98.85,32669.0,0,0.0,50.04,0.58,0.0,1.15,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,26-06-2020,165,0,2.0,165,37473.0,150.0,90.91,48239.0,0,0.0,21.24,0.26,0.0,1.21,272.0,1.0,7.88,13.0,1.67,11.0,1.42,1.0,0.13
12,Nova Scotia,Nouvelle-Écosse,26-06-2020,1061,0,63.0,1061,53672.0,998.0,94.06,55252.0,0,0.0,109.22,6.49,0.0,5.94,287.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,26-06-2020,27,0,0.0,27,10582.0,27.0,100.0,67424.0,0,0.0,17.2,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,26-06-2020,11,0,0.0,11,1272.0,11.0,100.0,31135.0,0,0.0,26.93,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,26-06-2020,5,0,0.0,5,2327.0,5.0,100.0,51912.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,26-06-2020,0,0,0.0,0,1033.0,0.0,,26637.0,0,0.0,0.0,0.0,0.0,,12.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,26-06-2020,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,
1,Canada,Canada,26-06-2020,102783,11,8508.0,102794,2598243.0,65726.0,63.94,69122.0,172,0.17,273.47,22.63,4.0,8.28,39880.0,301.0,27.78,28560.0,75.98,4851.0,12.91,459.0,1.22
59,British Columbia,Colombie-Britannique,27-06-2020,2878,0,174.0,2878,161963.0,2545.0,88.43,31937.0,0,0.0,56.75,3.43,0.0,6.05,1818.0,0.0,5.52,159.0,3.14,169.0,3.33,6.0,0.12
48,Alberta,Alberta,27-06-2020,7957,0,154.0,7957,378629.0,7283.0,91.53,86617.0,69,0.87,182.03,3.52,0.0,1.94,5192.0,58.0,6.54,520.0,11.9,574.0,13.13,4.0,0.09
47,Saskatchewan,Saskatchewan,27-06-2020,777,0,13.0,777,56776.0,661.0,85.07,48342.0,5,0.65,66.16,1.11,0.0,1.67,828.0,7.0,13.26,103.0,8.77,113.0,9.62,0.0,0.0
46,Manitoba,Manitoba,27-06-2020,311,11,7.0,322,60486.0,300.0,93.17,44168.0,4,1.26,23.51,0.51,0.0,2.17,714.0,0.0,4.66,15.0,1.1,19.0,1.39,0.0,0.0
35,Ontario,Ontario,27-06-2020,34476,0,2652.0,34476,1284387.0,29932.0,86.82,88174.0,160,0.47,236.68,18.21,8.0,7.69,32397.0,178.0,5.49,1892.0,12.99,2484.0,17.05,145.0,1.0
24,Quebec,Québec,27-06-2020,55079,0,5448.0,55079,573478.0,23786.0,43.19,67588.0,0,0.0,649.14,64.21,0.0,9.89,0.0,0.0,46.92,25845.0,304.6,1255.0,14.79,253.0,2.98
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,27-06-2020,261,0,3.0,261,17165.0,258.0,98.85,32912.0,0,0.0,50.04,0.58,0.0,1.15,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,27-06-2020,165,0,2.0,165,37714.0,154.0,93.33,48549.0,0,0.0,21.24,0.26,0.0,1.21,241.0,4.0,5.45,9.0,1.16,8.0,1.03,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,27-06-2020,1061,0,63.0,1061,53930.0,998.0,94.06,55518.0,0,0.0,109.22,6.49,0.0,5.94,258.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,27-06-2020,27,0,0.0,27,11051.0,27.0,100.0,70412.0,0,0.0,17.2,0.0,0.0,0.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,27-06-2020,11,0,0.0,11,1272.0,11.0,100.0,31135.0,0,0.0,26.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,27-06-2020,5,0,0.0,5,2341.0,5.0,100.0,52224.0,0,0.0,11.15,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,27-06-2020,0,0,0.0,0,1047.0,0.0,,26998.0,0,0.0,0.0,0.0,0.0,,14.0,0.0,,,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,27-06-2020,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,
1,Canada,Canada,27-06-2020,103021,11,8516.0,103032,2640315.0,65973.0,64.03,70241.0,238,0.23,274.1,22.66,8.0,8.27,42072.0,247.0,27.7,28543.0,75.93,4622.0,12.3,409.0,1.09
59,British Columbia,Colombie-Britannique,28-06-2020,2878,0,174.0,2878,162876.0,2545.0,88.43,32117.0,0,0.0,56.75,3.43,0.0,6.05,913.0,0.0,5.52,159.0,3.14,169.0,3.33,6.0,0.12
48,Alberta,Alberta,28-06-2020,7996,0,154.0,7996,384020.0,7322.0,91.57,87850.0,39,0.49,182.92,3.52,0.0,1.93,5391.0,39.0,6.5,520.0,11.9,563.0,12.88,4.0,0.09
47,Saskatchewan,Saskatchewan,28-06-2020,778,0,13.0,778,57292.0,661.0,84.96,48781.0,1,0.13,66.24,1.11,0.0,1.67,516.0,0.0,13.37,104.0,8.86,113.0,9.62,0.0,0.0
46,Manitoba,Manitoba,28-06-2020,311,11,7.0,322,61444.0,300.0,93.17,44867.0,0,0.0,23.51,0.51,0.0,2.17,958.0,0.0,4.66,15.0,1.1,18.0,1.31,0.0,0.0
35,Ontario,Ontario,28-06-2020,34654,0,2658.0,34654,1312083.0,30107.0,86.88,90075.0,178,0.52,237.9,18.25,6.0,7.67,27696.0,175.0,5.45,1889.0,12.97,2465.0,16.92,139.0,0.95
24,Quebec,Québec,28-06-2020,55079,0,5448.0,55079,573478.0,23786.0,43.19,67588.0,0,0.0,649.14,64.21,0.0,9.89,0.0,0.0,46.92,25845.0,304.6,1127.0,13.28,226.0,2.66
