province,health_region,date_report,cases,cumulative_cases,deaths,cumulative_deaths,numtotal_last14,numdeaths_last14
Ontario,Durham,10-03-2020,0.0,2.0,0.0,0.0,2.0,0.0
Alberta,Edmonton,10-03-2020,0.0,6.0,0.0,0.0,6.0,0.0
Quebec,Montérégie,11-03-2020,0.0,2.0,0.0,0.0,2.0,0.0
Quebec,Montréal,11-03-2020,2.0,4.0,0.0,0.0,4.0,0.0
Ontario,Timiskaming,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Côte-Nord,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Gaspésie-Îles-de-la-Madeleine,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,South,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Southwestern,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Repatriated,Repatriated,11-03-2020,1.0,1.0,0.0,0.0,1.0,0.0
Quebec,Terres-Cries-de-la-Baie-James,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 2 (Saint John area),11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Lanaudière,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 2 - Northern,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Not Reported,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Not Reported,11-03-2020,0.0,6.0,0.0,0.0,3.0,0.0
Manitoba,Not Reported,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Not Reported,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Not Reported,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,York,11-03-2020,1.0,8.0,0.0,0.0,8.0,0.0
Nova Scotia,Not Reported,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,South,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Not Reported,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Not Reported,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Saskatoon,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Vancouver Coastal,11-03-2020,2.0,20.0,0.0,1.0,19.0,1.0
NL,Eastern,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Calgary,11-03-2020,3.0,11.0,0.0,0.0,11.0,0.0
New Brunswick,Zone 3 (Fredericton area),11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Northwestern,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Haliburton Kawartha Pineridge,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Algoma,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Northern,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Mauricie,11-03-2020,1.0,1.0,0.0,0.0,1.0,0.0
Manitoba,Interlake-Eastern,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Chaudière-Appalaches,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Hamilton,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Laval,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Halton,11-03-2020,1.0,1.0,0.0,0.0,1.0,0.0
NWT,NWT,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Lambton,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Northern,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 4 - Central,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Nunavik,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nunavut,Nunavut,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Simcoe Muskoka,11-03-2020,0.0,0.0,1.0,1.0,0.0,1.0
Saskatchewan,North,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Thunder Bay,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,North,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 3 - Eastern,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Waterloo,11-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Ontario,Renfrew,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Durham,11-03-2020,0.0,2.0,0.0,0.0,2.0,0.0
Manitoba,Winnipeg,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Fraser,11-03-2020,4.0,18.0,0.0,0.0,16.0,0.0
New Brunswick,Zone 5 (Campbellton area),11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Peterborough,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Eastern,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
PEI,Prince Edward Island,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 1 (Moncton area),11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Peel,11-03-2020,0.0,4.0,0.0,0.0,4.0,0.0
Ontario,Grey Bruce,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Outaouais,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Wellington Dufferin Guelph,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Leeds Grenville and Lanark,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Labrador-Grenfell,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Edmonton,11-03-2020,1.0,7.0,0.0,0.0,7.0,0.0
Quebec,Abitibi-Témiscamingue,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Canada,11-03-2020,21.0,116.0,1.0,2.0,104.0,2.0
New Brunswick,Zone 7 (Miramichi area),11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Regina,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Windsor-Essex,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Western,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 4 (Edmundston area),11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Ottawa,11-03-2020,1.0,1.0,0.0,0.0,1.0,0.0
Ontario,Toronto,11-03-2020,2.0,23.0,0.0,0.0,19.0,0.0
Saskatchewan,Far North,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,North Bay Parry Sound,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Brant,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Interior,11-03-2020,0.0,1.0,0.0,0.0,0.0,0.0
Quebec,Estrie,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Nord-du-Québec,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Central,11-03-2020,1.0,1.0,0.0,0.0,1.0,0.0
Nova Scotia,Zone 1 - Western,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Bas-Saint-Laurent,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Yukon,Yukon,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Central,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Middlesex-London,11-03-2020,0.0,1.0,0.0,0.0,0.0,0.0
Manitoba,Southern Health,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Saguenay,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Porcupine,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Prairie Mountain,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Laurentides,11-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Ontario,Kingston Frontenac Lennox & Addington,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Huron Perth,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Chatham-Kent,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Central,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Niagara,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 6 (Bathurst area),11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Hastings Prince Edward,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Haldimand-Norfolk,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Sudbury,11-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Quebec,Capitale-Nationale,11-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Island,11-03-2020,1.0,1.0,0.0,0.0,1.0,0.0
Saskatchewan,Far North,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Toronto,12-03-2020,8.0,31.0,0.0,0.0,26.0,0.0
Ontario,Haldimand-Norfolk,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Ottawa,12-03-2020,1.0,2.0,0.0,0.0,2.0,0.0
New Brunswick,Zone 4 (Edmundston area),12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Timiskaming,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Repatriated,Repatriated,12-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Quebec,Montérégie,12-03-2020,2.0,4.0,0.0,0.0,4.0,0.0
Quebec,Gaspésie-Îles-de-la-Madeleine,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Fraser,12-03-2020,2.0,20.0,0.0,0.0,18.0,0.0
Yukon,Yukon,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Niagara,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Interlake-Eastern,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Mauricie,12-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Manitoba,Northern,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Northern,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Not Reported,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Winnipeg,12-03-2020,1.0,1.0,0.0,0.0,1.0,0.0
Ontario,Hastings Prince Edward,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Laval,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Chaudière-Appalaches,12-03-2020,1.0,1.0,0.0,0.0,1.0,0.0
New Brunswick,Zone 5 (Campbellton area),12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Western,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Southwestern,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Bas-Saint-Laurent,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 1 (Moncton area),12-03-2020,1.0,1.0,0.0,0.0,1.0,0.0
Quebec,Terres-Cries-de-la-Baie-James,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
PEI,Prince Edward Island,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Outaouais,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Sudbury,12-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Ontario,Wellington Dufferin Guelph,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Eastern,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Island,12-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
NL,Eastern,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Leeds Grenville and Lanark,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Edmonton,12-03-2020,0.0,7.0,0.0,0.0,7.0,0.0
Ontario,North Bay Parry Sound,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Labrador-Grenfell,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Windsor-Essex,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Southern Health,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Algoma,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Grey Bruce,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 1 - Western,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,South,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,South,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Canada,Canada,12-03-2020,40.0,156.0,0.0,2.0,142.0,2.0
BC,Interior,12-03-2020,0.0,1.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 7 (Miramichi area),12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 3 (Fredericton area),12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 6 (Bathurst area),12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Côte-Nord,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Regina,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Montréal,12-03-2020,3.0,7.0,0.0,0.0,6.0,0.0
Ontario,Peterborough,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 2 (Saint John area),12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Haliburton Kawartha Pineridge,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 4 - Central,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Middlesex-London,12-03-2020,0.0,1.0,0.0,0.0,0.0,0.0
Quebec,Nunavik,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Thunder Bay,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Not Reported,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Not Reported,12-03-2020,0.0,6.0,0.0,0.0,3.0,0.0
Alberta,Not Reported,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,North,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Simcoe Muskoka,12-03-2020,1.0,1.0,0.0,1.0,1.0,1.0
Quebec,Saguenay,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Lanaudière,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Estrie,12-03-2020,2.0,2.0,0.0,0.0,2.0,0.0
Quebec,Laurentides,12-03-2020,1.0,2.0,0.0,0.0,2.0,0.0
Quebec,Capitale-Nationale,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Northwestern,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nunavut,Nunavut,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Hamilton,12-03-2020,1.0,1.0,0.0,0.0,1.0,0.0
Alberta,Central,12-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Saskatchewan,North,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,York,12-03-2020,0.0,8.0,0.0,0.0,8.0,0.0
NL,Central,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Durham,12-03-2020,0.0,2.0,0.0,0.0,2.0,0.0
Quebec,Nord-du-Québec,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Kingston Frontenac Lennox & Addington,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Huron Perth,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Central,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Not Reported,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Not Reported,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 2 - Northern,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Lambton,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Abitibi-Témiscamingue,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Renfrew,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Halton,12-03-2020,1.0,2.0,0.0,0.0,2.0,0.0
Ontario,Brant,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Calgary,12-03-2020,4.0,15.0,0.0,0.0,15.0,0.0
NWT,NWT,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Chatham-Kent,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Not Reported,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 3 - Eastern,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Waterloo,12-03-2020,2.0,3.0,0.0,0.0,3.0,0.0
Nova Scotia,Not Reported,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Porcupine,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Vancouver Coastal,12-03-2020,5.0,25.0,0.0,1.0,24.0,1.0
Ontario,Peel,12-03-2020,3.0,7.0,0.0,0.0,7.0,0.0
Saskatchewan,Saskatoon,12-03-2020,1.0,1.0,0.0,0.0,1.0,0.0
Manitoba,Prairie Mountain,12-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Niagara,13-03-2020,1.0,1.0,0.0,0.0,1.0,0.0
Ontario,Sudbury,13-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Quebec,Montréal,13-03-2020,0.0,7.0,0.0,0.0,6.0,0.0
Ontario,Grey Bruce,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Renfrew,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Nunavik,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Outaouais,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Saguenay,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Waterloo,13-03-2020,1.0,4.0,0.0,0.0,4.0,0.0
Ontario,Chatham-Kent,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Montérégie,13-03-2020,0.0,4.0,0.0,0.0,4.0,0.0
Nunavut,Nunavut,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Thunder Bay,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 3 - Eastern,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Central,13-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Quebec,Terres-Cries-de-la-Baie-James,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Edmonton,13-03-2020,1.0,8.0,0.0,0.0,8.0,0.0
Ontario,Hamilton,13-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Canada,Canada,13-03-2020,42.0,198.0,0.0,2.0,182.0,2.0
Ontario,Lambton,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Interlake-Eastern,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Mauricie,13-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Manitoba,Northern,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Northern,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Yukon,Yukon,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 5 (Campbellton area),13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
NWT,NWT,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Winnipeg,13-03-2020,3.0,4.0,0.0,0.0,4.0,0.0
Ontario,Halton,13-03-2020,0.0,2.0,0.0,0.0,2.0,0.0
Quebec,Laval,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Hastings Prince Edward,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Porcupine,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Chaudière-Appalaches,13-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Ontario,Haliburton Kawartha Pineridge,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Labrador-Grenfell,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Fraser,13-03-2020,0.0,20.0,0.0,0.0,18.0,0.0
Saskatchewan,Far North,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,North,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 7 (Miramichi area),13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Leeds Grenville and Lanark,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Durham,13-03-2020,0.0,2.0,0.0,0.0,2.0,0.0
Saskatchewan,Regina,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Windsor-Essex,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Simcoe Muskoka,13-03-2020,0.0,1.0,0.0,1.0,1.0,1.0
Nova Scotia,Zone 4 - Central,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Western,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 4 (Edmundston area),13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Ottawa,13-03-2020,1.0,3.0,0.0,0.0,3.0,0.0
Ontario,Haldimand-Norfolk,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,North,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Toronto,13-03-2020,12.0,43.0,0.0,0.0,36.0,0.0
New Brunswick,Zone 6 (Bathurst area),13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Laurentides,13-03-2020,0.0,2.0,0.0,0.0,2.0,0.0
Ontario,Wellington Dufferin Guelph,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Southern Health,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Peterborough,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Not Reported,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Not Reported,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Not Reported,13-03-2020,0.0,6.0,0.0,0.0,3.0,0.0
Nova Scotia,Zone 2 - Northern,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Not Reported,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,South,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Huron Perth,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Gaspésie-Îles-de-la-Madeleine,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,York,13-03-2020,1.0,9.0,0.0,0.0,9.0,0.0
Ontario,Kingston Frontenac Lennox & Addington,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Capitale-Nationale,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Interior,13-03-2020,0.0,1.0,0.0,0.0,0.0,0.0
Ontario,Northwestern,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 3 (Fredericton area),13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Lanaudière,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Bas-Saint-Laurent,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Côte-Nord,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 2 (Saint John area),13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Vancouver Coastal,13-03-2020,11.0,36.0,0.0,1.0,35.0,1.0
Saskatchewan,Saskatoon,13-03-2020,1.0,2.0,0.0,0.0,2.0,0.0
Ontario,Southwestern,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,South,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Abitibi-Témiscamingue,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Middlesex-London,13-03-2020,0.0,1.0,0.0,0.0,0.0,0.0
Ontario,Algoma,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Zone 1 - Western,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,North Bay Parry Sound,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Brant,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Not Reported,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
New Brunswick,Zone 1 (Moncton area),13-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
NL,Central,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Timiskaming,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Peel,13-03-2020,4.0,11.0,0.0,0.0,11.0,0.0
Quebec,Not Reported,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Not Reported,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
PEI,Prince Edward Island,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Saskatchewan,Central,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Prairie Mountain,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Not Reported,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Alberta,Calgary,13-03-2020,5.0,20.0,0.0,0.0,20.0,0.0
Ontario,Eastern,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
NL,Eastern,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
BC,Island,13-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Repatriated,Repatriated,13-03-2020,1.0,2.0,0.0,0.0,2.0,0.0
Quebec,Nord-du-Québec,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Nova Scotia,Not Reported,13-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Estrie,13-03-2020,0.0,2.0,0.0,0.0,2.0,0.0
New Brunswick,Zone 3 (Fredericton area),14-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Porcupine,14-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Quebec,Chaudière-Appalaches,14-03-2020,0.0,1.0,0.0,0.0,1.0,0.0
Alberta,North,14-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Manitoba,Interlake-Eastern,14-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
Ontario,Hastings Prince Edward,14-03-2020,0.0,0.0,0.0,0.0,0.0,0.0
