ï»¿Report_Data_Extracted,PHU_Num,PHU,LTC_Homes_with_Active_Outbreak,LTC_Homes_with_Resolved_Outbreak,Confirmed_Active_LTC_Resident_Cases,Confirmed_Active_LTC_HCW_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Deaths
2020-08-08,2246.0,NIAGARA,3,12,3.0,8.0,24.0,0.0
2020-08-08,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-08-08,2251.0,OTTAWA,3,16,0.0,3.0,218.0,3.0
2020-08-08,2253.0,PEEL,2,20,0.0,4.0,172.0,1.0
2020-08-08,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-08-08,2256.0,PORCUPINE,1,3,0.0,1.0,0.0,0.0
2020-08-08,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-08-08,2258.0,EASTERN ONTARIO,1,5,0.0,0.0,11.0,0.0
2020-08-08,2260.0,SIMCOE-MUSKOKA,0,9,0.0,0.0,24.0,0.0
2020-08-08,2261.0,SUDBURY,1,8,0.0,1.0,1.0,0.0
2020-08-08,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-08-08,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-08-08,2265.0,WATERLOO,1,17,1.0,0.0,78.0,0.0
2020-08-08,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,9,0.0,0.0,18.0,0.0
2020-08-08,2268.0,WINDSOR-ESSEX,0,14,0.0,1.0,44.0,0.0
2020-08-08,2270.0,YORK REGION,2,16,0.0,4.0,159.0,0.0
2020-08-08,3895.0,TORONTO,2,75,0.0,7.0,845.0,3.0
2020-08-08,4913.0,SOUTH WEST,0,2,0.0,1.0,0.0,0.0
2020-08-08,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-08-09,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-08-09,2227.0,BRANT,0,4,0.0,0.0,23.0,0.0
2020-08-09,2230.0,DURHAM,0,15,0.0,0.0,132.0,0.0
2020-08-09,2233.0,GREY-BRUCE,1,5,0.0,0.0,0.0,0.0
2020-08-09,2234.0,HALDIMAND-NORFOLK,1,5,0.0,3.0,0.0,0.0
2020-08-09,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,1.0,29.0,0.0
2020-08-09,2236.0,HALTON,0,13,0.0,0.0,1.0,0.0
2020-08-09,2237.0,HAMILTON,0,13,0.0,0.0,6.0,0.0
2020-08-09,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-08-09,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-08-09,2241.0,KINGSTON FRONTENAC L & A,0,2,0.0,0.0,0.0,0.0
2020-08-09,2242.0,LAMBTON,0,5,0.0,0.0,10.0,0.0
2020-08-09,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-08-09,2244.0,MIDDLESEX-LONDON,0,11,0.0,0.0,9.0,1.0
2020-08-09,2246.0,NIAGARA,3,12,3.0,8.0,24.0,0.0
2020-08-09,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-08-09,2251.0,OTTAWA,3,16,0.0,3.0,218.0,3.0
2020-08-09,2253.0,PEEL,2,20,0.0,4.0,172.0,1.0
2020-08-09,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-08-09,2256.0,PORCUPINE,1,3,0.0,1.0,0.0,0.0
2020-08-09,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-08-09,2258.0,EASTERN ONTARIO,1,5,0.0,0.0,11.0,0.0
2020-08-09,2260.0,SIMCOE-MUSKOKA,0,9,0.0,0.0,24.0,0.0
2020-08-09,2261.0,SUDBURY,1,8,0.0,1.0,1.0,0.0
2020-08-09,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-08-09,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-08-09,2265.0,WATERLOO,1,17,1.0,0.0,78.0,0.0
2020-08-09,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,9,0.0,0.0,18.0,0.0
2020-08-09,2268.0,WINDSOR-ESSEX,0,14,0.0,1.0,44.0,0.0
2020-08-09,2270.0,YORK REGION,2,16,0.0,4.0,159.0,0.0
2020-08-09,3895.0,TORONTO,2,75,0.0,7.0,845.0,3.0
2020-08-09,4913.0,SOUTH WEST,0,2,0.0,1.0,0.0,0.0
2020-08-09,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-08-10,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-08-10,2227.0,BRANT,0,4,0.0,0.0,23.0,0.0
2020-08-10,2230.0,DURHAM,0,15,0.0,0.0,132.0,0.0
2020-08-10,2233.0,GREY-BRUCE,0,6,0.0,0.0,0.0,0.0
2020-08-10,2234.0,HALDIMAND-NORFOLK,1,5,0.0,3.0,0.0,0.0
2020-08-10,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,1.0,29.0,0.0
2020-08-10,2236.0,HALTON,0,13,0.0,0.0,1.0,0.0
2020-08-10,2237.0,HAMILTON,0,13,0.0,0.0,6.0,0.0
2020-08-10,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-08-10,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-08-10,2241.0,KINGSTON FRONTENAC L & A,0,2,0.0,0.0,0.0,0.0
2020-08-10,2242.0,LAMBTON,0,5,0.0,0.0,10.0,0.0
2020-08-10,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-08-10,2244.0,MIDDLESEX-LONDON,0,11,0.0,0.0,9.0,1.0
2020-08-10,2246.0,NIAGARA,3,12,2.0,11.0,24.0,0.0
2020-08-10,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-08-10,2251.0,OTTAWA,3,16,0.0,3.0,218.0,3.0
2020-08-10,2253.0,PEEL,3,19,0.0,4.0,172.0,1.0
2020-08-10,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-08-10,2256.0,PORCUPINE,1,3,0.0,1.0,0.0,0.0
2020-08-10,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-08-10,2258.0,EASTERN ONTARIO,1,5,0.0,0.0,11.0,0.0
2020-08-10,2260.0,SIMCOE-MUSKOKA,0,9,0.0,0.0,24.0,0.0
2020-08-10,2261.0,SUDBURY,1,8,0.0,1.0,1.0,0.0
2020-08-10,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-08-10,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-08-10,2265.0,WATERLOO,1,17,1.0,0.0,78.0,0.0
2020-08-10,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,9,0.0,0.0,18.0,0.0
2020-08-10,2268.0,WINDSOR-ESSEX,0,14,0.0,1.0,44.0,0.0
2020-08-10,2270.0,YORK REGION,2,16,0.0,4.0,159.0,0.0
2020-08-10,3895.0,TORONTO,2,75,0.0,7.0,845.0,3.0
2020-08-10,4913.0,SOUTH WEST,0,2,0.0,2.0,0.0,0.0
2020-08-10,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-08-11,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-08-11,2227.0,BRANT,0,4,0.0,0.0,23.0,0.0
2020-08-11,2230.0,DURHAM,0,15,0.0,0.0,132.0,0.0
2020-08-11,2233.0,GREY-BRUCE,0,6,0.0,0.0,0.0,0.0
2020-08-11,2234.0,HALDIMAND-NORFOLK,1,5,0.0,3.0,0.0,0.0
2020-08-11,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,1.0,29.0,0.0
2020-08-11,2236.0,HALTON,0,13,0.0,0.0,1.0,0.0
2020-08-11,2237.0,HAMILTON,0,13,0.0,0.0,6.0,0.0
2020-08-11,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-08-11,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-08-11,2241.0,KINGSTON FRONTENAC L & A,0,2,0.0,0.0,0.0,0.0
2020-08-11,2242.0,LAMBTON,0,5,0.0,0.0,10.0,0.0
2020-08-11,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-08-11,2244.0,MIDDLESEX-LONDON,0,11,0.0,0.0,9.0,1.0
2020-08-11,2246.0,NIAGARA,3,12,2.0,11.0,24.0,0.0
2020-08-11,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-08-11,2251.0,OTTAWA,3,16,0.0,5.0,218.0,3.0
2020-08-11,2253.0,PEEL,3,19,0.0,4.0,172.0,1.0
2020-08-11,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-08-11,2256.0,PORCUPINE,1,3,0.0,1.0,0.0,0.0
2020-08-11,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-08-11,2258.0,EASTERN ONTARIO,1,5,0.0,0.0,11.0,0.0
2020-08-11,2260.0,SIMCOE-MUSKOKA,0,9,0.0,0.0,24.0,0.0
2020-08-11,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-08-11,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-08-11,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-08-11,2265.0,WATERLOO,1,17,1.0,0.0,78.0,0.0
2020-08-11,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,9,0.0,0.0,18.0,0.0
2020-08-11,2268.0,WINDSOR-ESSEX,0,14,0.0,1.0,44.0,0.0
2020-08-11,2270.0,YORK REGION,1,17,0.0,3.0,159.0,0.0
2020-08-11,3895.0,TORONTO,2,75,0.0,7.0,845.0,3.0
2020-08-11,4913.0,SOUTH WEST,0,2,0.0,2.0,0.0,0.0
2020-08-11,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-08-12,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-08-12,2227.0,BRANT,0,4,0.0,0.0,23.0,0.0
2020-08-12,2230.0,DURHAM,0,15,0.0,0.0,132.0,0.0
2020-08-12,2233.0,GREY-BRUCE,0,6,0.0,0.0,0.0,0.0
2020-08-12,2234.0,HALDIMAND-NORFOLK,1,5,0.0,3.0,0.0,0.0
2020-08-12,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,1.0,29.0,0.0
2020-08-12,2236.0,HALTON,0,13,0.0,0.0,1.0,0.0
2020-08-12,2237.0,HAMILTON,0,13,0.0,0.0,6.0,0.0
2020-08-12,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-08-12,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-08-12,2241.0,KINGSTON FRONTENAC L & A,0,2,0.0,0.0,0.0,0.0
2020-08-12,2242.0,LAMBTON,0,5,0.0,0.0,10.0,0.0
2020-08-12,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-08-12,2244.0,MIDDLESEX-LONDON,0,11,0.0,0.0,9.0,1.0
2020-08-12,2246.0,NIAGARA,3,12,2.0,11.0,24.0,0.0
2020-08-12,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-08-12,2251.0,OTTAWA,2,17,0.0,3.0,218.0,3.0
2020-08-12,2253.0,PEEL,3,19,0.0,4.0,172.0,1.0
2020-08-12,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-08-12,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-08-12,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-08-12,2258.0,EASTERN ONTARIO,1,5,0.0,0.0,11.0,0.0
2020-08-12,2260.0,SIMCOE-MUSKOKA,0,9,0.0,0.0,24.0,0.0
2020-08-12,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-08-12,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-08-12,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-08-12,2265.0,WATERLOO,1,17,1.0,0.0,78.0,0.0
2020-08-12,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,9,0.0,0.0,18.0,0.0
2020-08-12,2268.0,WINDSOR-ESSEX,0,14,0.0,1.0,44.0,0.0
2020-08-12,2270.0,YORK REGION,1,17,0.0,3.0,159.0,0.0
2020-08-12,3895.0,TORONTO,2,75,0.0,6.0,845.0,3.0
2020-08-12,4913.0,SOUTH WEST,0,2,0.0,2.0,0.0,0.0
2020-08-12,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-08-13,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-08-13,2227.0,BRANT,0,4,0.0,0.0,23.0,0.0
2020-08-13,2230.0,DURHAM,1,14,1.0,0.0,132.0,0.0
2020-08-13,2233.0,GREY-BRUCE,0,6,0.0,0.0,0.0,0.0
2020-08-13,2234.0,HALDIMAND-NORFOLK,1,5,0.0,3.0,0.0,0.0
2020-08-13,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,1.0,29.0,0.0
2020-08-13,2236.0,HALTON,0,13,0.0,0.0,1.0,0.0
2020-08-13,2237.0,HAMILTON,0,13,0.0,0.0,6.0,0.0
2020-08-13,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-08-13,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-08-13,2241.0,KINGSTON FRONTENAC L & A,0,2,0.0,0.0,0.0,0.0
2020-08-13,2242.0,LAMBTON,0,5,0.0,0.0,10.0,0.0
2020-08-13,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-08-13,2244.0,MIDDLESEX-LONDON,0,11,0.0,0.0,9.0,1.0
2020-08-13,2246.0,NIAGARA,3,12,1.0,11.0,24.0,0.0
2020-08-13,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-08-13,2251.0,OTTAWA,2,17,0.0,3.0,218.0,3.0
2020-08-13,2253.0,PEEL,3,19,0.0,4.0,172.0,1.0
2020-08-13,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-08-13,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-08-13,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-08-13,2258.0,EASTERN ONTARIO,0,6,0.0,0.0,11.0,0.0
2020-08-13,2260.0,SIMCOE-MUSKOKA,0,9,0.0,0.0,24.0,0.0
2020-08-13,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-08-13,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-08-13,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-08-13,2265.0,WATERLOO,1,17,1.0,0.0,78.0,0.0
2020-08-13,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,9,0.0,0.0,18.0,0.0
2020-08-13,2268.0,WINDSOR-ESSEX,0,14,0.0,1.0,44.0,0.0
2020-08-13,2270.0,YORK REGION,1,17,0.0,3.0,159.0,0.0
2020-08-13,3895.0,TORONTO,2,75,0.0,6.0,845.0,3.0
2020-08-13,4913.0,SOUTH WEST,0,2,0.0,1.0,0.0,0.0
2020-08-13,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-08-14,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-08-14,2227.0,BRANT,0,4,0.0,0.0,23.0,0.0
2020-08-14,2230.0,DURHAM,1,14,1.0,0.0,132.0,0.0
2020-08-14,2233.0,GREY-BRUCE,0,6,0.0,0.0,0.0,0.0
2020-08-14,2234.0,HALDIMAND-NORFOLK,1,5,0.0,3.0,0.0,0.0
2020-08-14,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,1.0,29.0,0.0
2020-08-14,2236.0,HALTON,0,13,0.0,0.0,1.0,0.0
2020-08-14,2237.0,HAMILTON,0,13,0.0,0.0,6.0,0.0
2020-08-14,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-08-14,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-08-14,2241.0,KINGSTON FRONTENAC L & A,0,2,0.0,0.0,0.0,0.0
2020-08-14,2242.0,LAMBTON,0,5,0.0,0.0,10.0,0.0
2020-08-14,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-08-14,2244.0,MIDDLESEX-LONDON,0,11,0.0,0.0,9.0,1.0
2020-08-14,2246.0,NIAGARA,3,12,2.0,11.0,24.0,0.0
2020-08-14,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-08-14,2251.0,OTTAWA,2,17,0.0,3.0,218.0,3.0
2020-08-14,2253.0,PEEL,2,20,0.0,4.0,172.0,1.0
2020-08-14,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-08-14,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-08-14,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-08-14,2258.0,EASTERN ONTARIO,0,6,0.0,0.0,11.0,0.0
2020-08-14,2260.0,SIMCOE-MUSKOKA,0,9,0.0,0.0,24.0,0.0
2020-08-14,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-08-14,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-08-14,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-08-14,2265.0,WATERLOO,1,17,1.0,0.0,78.0,0.0
2020-08-14,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,9,0.0,0.0,18.0,0.0
2020-08-14,2268.0,WINDSOR-ESSEX,0,14,0.0,1.0,44.0,0.0
2020-08-14,2270.0,YORK REGION,1,17,0.0,3.0,159.0,0.0
2020-08-14,3895.0,TORONTO,2,75,0.0,6.0,845.0,3.0
2020-08-14,4913.0,SOUTH WEST,0,2,0.0,1.0,0.0,0.0
2020-08-14,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-08-15,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-08-15,2227.0,BRANT,0,4,0.0,0.0,23.0,0.0
2020-08-15,2230.0,DURHAM,1,14,1.0,0.0,132.0,0.0
2020-08-15,2233.0,GREY-BRUCE,0,6,0.0,0.0,0.0,0.0
2020-08-15,2234.0,HALDIMAND-NORFOLK,1,5,0.0,3.0,0.0,0.0
2020-08-15,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,1.0,29.0,0.0
2020-08-15,2236.0,HALTON,0,13,0.0,0.0,1.0,0.0
2020-08-15,2237.0,HAMILTON,0,13,0.0,0.0,6.0,0.0
2020-08-15,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-08-15,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-08-15,2241.0,KINGSTON FRONTENAC L & A,0,2,0.0,0.0,0.0,0.0
2020-08-15,2242.0,LAMBTON,0,5,0.0,0.0,10.0,0.0
2020-08-15,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-08-15,2244.0,MIDDLESEX-LONDON,0,11,0.0,0.0,9.0,1.0
2020-08-15,2246.0,NIAGARA,3,12,2.0,11.0,24.0,0.0
2020-08-15,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-08-15,2251.0,OTTAWA,2,17,0.0,3.0,218.0,3.0
2020-08-15,2253.0,PEEL,2,20,0.0,4.0,172.0,1.0
2020-08-15,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-08-15,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-08-15,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-08-15,2258.0,EASTERN ONTARIO,0,6,0.0,0.0,11.0,0.0
2020-08-15,2260.0,SIMCOE-MUSKOKA,0,9,0.0,0.0,24.0,0.0
2020-08-15,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-08-15,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-08-15,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-08-15,2265.0,WATERLOO,1,17,1.0,0.0,78.0,0.0
2020-08-15,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,9,0.0,0.0,18.0,0.0
2020-08-15,2268.0,WINDSOR-ESSEX,0,14,0.0,1.0,44.0,0.0
2020-08-15,2270.0,YORK REGION,1,17,0.0,3.0,159.0,0.0
2020-08-15,3895.0,TORONTO,2,75,0.0,6.0,845.0,3.0
2020-08-15,4913.0,SOUTH WEST,0,2,0.0,1.0,0.0,0.0
2020-08-15,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-08-16,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-08-16,2227.0,BRANT,0,4,0.0,0.0,23.0,0.0
2020-08-16,2230.0,DURHAM,1,14,1.0,0.0,132.0,0.0
2020-08-16,2233.0,GREY-BRUCE,0,6,0.0,0.0,0.0,0.0
2020-08-16,2234.0,HALDIMAND-NORFOLK,1,5,0.0,3.0,0.0,0.0
2020-08-16,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,1.0,29.0,0.0
2020-08-16,2236.0,HALTON,0,13,0.0,0.0,1.0,0.0
2020-08-16,2237.0,HAMILTON,0,13,0.0,0.0,6.0,0.0
2020-08-16,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-08-16,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-08-16,2241.0,KINGSTON FRONTENAC L & A,0,2,0.0,0.0,0.0,0.0
2020-08-16,2242.0,LAMBTON,0,5,0.0,0.0,10.0,0.0
2020-08-16,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-08-16,2244.0,MIDDLESEX-LONDON,0,11,0.0,0.0,9.0,1.0
2020-08-16,2246.0,NIAGARA,3,12,2.0,11.0,24.0,0.0
2020-08-16,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-08-16,2251.0,OTTAWA,2,17,0.0,3.0,218.0,3.0
2020-08-16,2253.0,PEEL,2,20,0.0,4.0,172.0,1.0
2020-08-16,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-08-16,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-08-16,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-08-16,2258.0,EASTERN ONTARIO,0,6,0.0,0.0,11.0,0.0
2020-08-16,2260.0,SIMCOE-MUSKOKA,0,9,0.0,0.0,24.0,0.0
2020-08-16,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-08-16,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-08-16,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-08-16,2265.0,WATERLOO,1,17,1.0,0.0,78.0,0.0
2020-08-16,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,9,0.0,0.0,18.0,0.0
2020-08-16,2268.0,WINDSOR-ESSEX,0,14,0.0,1.0,44.0,0.0
2020-08-16,2270.0,YORK REGION,1,17,0.0,3.0,159.0,0.0
2020-08-16,3895.0,TORONTO,2,75,0.0,6.0,845.0,3.0
2020-08-16,4913.0,SOUTH WEST,0,2,0.0,1.0,0.0,0.0
2020-08-16,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-08-17,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-08-17,2227.0,BRANT,0,4,0.0,0.0,23.0,0.0
2020-08-17,2230.0,DURHAM,1,14,1.0,0.0,132.0,0.0
2020-08-17,2233.0,GREY-BRUCE,0,6,0.0,0.0,0.0,0.0
2020-08-17,2234.0,HALDIMAND-NORFOLK,1,5,0.0,3.0,0.0,0.0
2020-08-17,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,1.0,29.0,0.0
2020-08-17,2236.0,HALTON,0,13,0.0,0.0,1.0,0.0
2020-08-17,2237.0,HAMILTON,0,13,0.0,0.0,6.0,0.0
2020-08-17,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-08-17,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-08-17,2241.0,KINGSTON FRONTENAC L & A,0,2,0.0,0.0,0.0,0.0
2020-08-17,2242.0,LAMBTON,0,5,0.0,0.0,10.0,0.0
2020-08-17,2243.0,"LEEDS,GRENVILLE,LANARK",0,5,0.0,0.0,35.0,0.0
2020-08-17,2244.0,MIDDLESEX-LONDON,0,11,0.0,0.0,9.0,1.0
2020-08-17,2246.0,NIAGARA,2,13,1.0,8.0,24.0,0.0
2020-08-17,2247.0,NORTH BAY-PARRY SOUND,0,4,0.0,0.0,0.0,0.0
2020-08-17,2251.0,OTTAWA,2,17,0.0,3.0,218.0,3.0
2020-08-17,2253.0,PEEL,3,19,0.0,4.0,172.0,1.0
2020-08-17,2255.0,PETERBOROUGH,0,3,0.0,0.0,1.0,0.0
2020-08-17,2256.0,PORCUPINE,0,4,0.0,0.0,0.0,0.0
2020-08-17,2257.0,RENFREW,0,2,0.0,0.0,0.0,0.0
2020-08-17,2258.0,EASTERN ONTARIO,0,6,0.0,0.0,11.0,0.0
2020-08-17,2260.0,SIMCOE-MUSKOKA,0,9,0.0,0.0,24.0,0.0
2020-08-17,2261.0,SUDBURY,0,9,0.0,0.0,1.0,0.0
2020-08-17,2262.0,THUNDER BAY,0,1,0.0,0.0,0.0,0.0
2020-08-17,2263.0,TIMISKAMING,0,2,0.0,0.0,0.0,0.0
2020-08-17,2265.0,WATERLOO,1,17,1.0,0.0,78.0,0.0
2020-08-17,2266.0,WELLINGTON-DUFFERIN-GUELPH,0,9,0.0,0.0,18.0,0.0
2020-08-17,2268.0,WINDSOR-ESSEX,0,14,0.0,1.0,44.0,0.0
2020-08-17,2270.0,YORK REGION,0,18,0.0,3.0,159.0,0.0
2020-08-17,3895.0,TORONTO,2,75,0.0,6.0,845.0,3.0
2020-08-17,4913.0,SOUTH WEST,0,2,0.0,1.0,0.0,0.0
2020-08-17,5183.0,Huron Perth,0,6,0.0,0.0,4.0,0.0
2020-08-18,2226.0,ALGOMA,0,1,0.0,0.0,0.0,0.0
2020-08-18,2227.0,BRANT,0,4,0.0,0.0,23.0,0.0
2020-08-18,2230.0,DURHAM,1,14,1.0,0.0,132.0,0.0
2020-08-18,2233.0,GREY-BRUCE,0,6,0.0,0.0,0.0,0.0
2020-08-18,2234.0,HALDIMAND-NORFOLK,0,6,0.0,1.0,0.0,0.0
2020-08-18,2235.0,HALIBURTON KAWARTHA PR,0,4,0.0,1.0,29.0,0.0
2020-08-18,2236.0,HALTON,0,13,0.0,0.0,1.0,0.0
2020-08-18,2237.0,HAMILTON,0,13,0.0,0.0,6.0,0.0
2020-08-18,2238.0,HASTINGS PRINCE EDWARD,0,5,0.0,0.0,3.0,0.0
2020-08-18,2240.0,CHATHAM-KENT,0,1,0.0,0.0,0.0,0.0
2020-08-18,2241.0,KINGSTON FRONTENAC L & A,0,2,0.0,0.0,0.0,0.0
